time_s,baseline/forehead/pos,baseline/forehead/chrom,tracked/forehead/pos,tracked/forehead/chrom,forehead/observed,forehead/interpolated,forehead/quality,forehead/tracking_source,baseline/left_cheek/pos,baseline/left_cheek/chrom,tracked/left_cheek/pos,tracked/left_cheek/chrom,left_cheek/observed,left_cheek/interpolated,left_cheek/quality,left_cheek/tracking_source,baseline/right_cheek/pos,baseline/right_cheek/chrom,tracked/right_cheek/pos,tracked/right_cheek/chrom,right_cheek/observed,right_cheek/interpolated,right_cheek/quality,right_cheek/tracking_source
0.6999993,,,,,True,False,0.9999999907498833,baseline_ratio_fallback,,,,,True,False,0.9999999922880758,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback
0.7333326,,,,,True,False,0.9999999861923312,tracked_ratio,,,,,True,False,0.9999999962871585,baseline_ratio_fallback,,,,,True,False,0.9999999903024577,tracked_ratio
0.7666659,,,,,True,False,0.9999999892742522,tracked_ratio,,,,,True,False,0.9999999968030283,tracked_ratio,,,,,True,False,0.9999999905411779,baseline_ratio_fallback
0.7999991999999999,,,,,True,False,0.9918508443013593,baseline_ratio_fallback,,,,,True,False,0.9999999862707963,baseline_ratio_fallback,,,,,True,False,0.9996393977420502,baseline_ratio_fallback
0.8333324999999999,,,,,True,False,0.9989279588336192,tracked_ratio,,,,,True,False,0.999999991436144,tracked_ratio,,,,,True,False,0.9999999713799532,baseline_ratio_fallback
0.8666657999999999,,,,,True,False,0.9999999867757194,tracked_ratio,,,,,True,False,0.9999999915291041,baseline_ratio_fallback,,,,,True,False,0.9999999992756119,tracked_ratio
0.8999990999999999,,,,,True,False,0.999999984137592,tracked_ratio,,,,,True,False,0.9999999925278504,tracked_ratio,,,,,True,False,0.999999972446845,tracked_ratio
0.9333324,,,,,True,False,0.9990601285875514,baseline_ratio_fallback,,,,,True,False,0.9999999919489527,baseline_ratio_fallback,,,,,True,False,0.9999999825891083,tracked_ratio
0.9666657,,,,,True,False,0.9910432727676152,tracked_ratio,,,,,True,False,0.9999999718897584,tracked_ratio,,,,,True,False,0.9999999934485414,tracked_ratio
0.999999,,,,,True,False,0.9954178738144728,baseline_ratio_fallback,,,,,True,False,0.9999999849257191,tracked_ratio,,,,,True,False,0.9999999884019164,tracked_ratio
1.0333323,,,,,True,False,0.9999999627470333,baseline_ratio_fallback,,,,,True,False,0.9999999707100532,baseline_ratio_fallback,,,,,True,False,0.9999999845541149,tracked_ratio
1.0666656,,,,,True,False,0.9999999891186381,baseline_ratio_fallback,,,,,True,False,0.999999993383486,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
1.0999989,,,,,True,False,0.9968982517844576,tracked_ratio,,,,,True,False,0.999999998648616,baseline_ratio_fallback,,,,,True,False,0.999999989769004,baseline_ratio_fallback
1.1333322,,,,,True,False,0.9927607838792218,baseline_ratio_fallback,,,,,True,False,0.9999999842278169,tracked_ratio,,,,,True,False,0.9999999924862969,baseline_ratio_fallback
1.1666655,,,,,True,False,0.9999999878551344,baseline_ratio_fallback,,,,,True,False,0.9999999978221719,tracked_ratio,,,,,True,False,1.0,baseline_ratio_fallback
1.1999988,,,,,True,False,0.9999999913757491,baseline_ratio_fallback,,,,,True,False,0.9999999859770239,baseline_ratio_fallback,,,,,True,False,0.9999999963640244,baseline_ratio_fallback
1.2333321,,,,,True,False,0.9978429396233721,tracked_ratio,,,,,True,False,0.9999999928677521,tracked_ratio,,,,,True,False,0.9999999923623824,baseline_ratio_fallback
1.2666654,,,,,True,False,0.9912148624045387,baseline_ratio_fallback,,,,,True,False,0.9999999752864834,tracked_ratio,,,,,True,False,0.9999999743141738,baseline_ratio_fallback
1.2999987,,,,,True,False,0.9999999883483524,baseline_ratio_fallback,,,,,True,False,0.9999999724976983,tracked_ratio,,,,,True,False,0.9999999927771458,baseline_ratio_fallback
1.333332,,,,,True,False,0.9999999940390717,baseline_ratio_fallback,,,,,True,False,0.9999999959235857,tracked_ratio,,,,,True,False,0.9999999750675267,baseline_ratio_fallback
1.3666653,,,,,True,False,0.9999999813573314,baseline_ratio_fallback,,,,,True,False,0.9999999848130088,tracked_ratio,,,,,True,False,0.9999999932040329,tracked_ratio
1.3999986,,,,,True,False,0.9999999688590488,baseline_ratio_fallback,,,,,True,False,0.9999999858038806,tracked_ratio,,,,,True,False,0.999999987385101,baseline_ratio_fallback
1.4333319,,,,,True,False,0.9923780900861172,baseline_ratio_fallback,,,,,True,False,0.9999999992086533,tracked_ratio,,,,,True,False,0.9999999903410591,baseline_ratio_fallback
1.4666652,,,,,True,False,0.9999999692648218,tracked_ratio,,,,,True,False,0.999999993047842,tracked_ratio,,,,,True,False,0.9999999944564952,baseline_ratio_fallback
1.4999985,,,,,True,False,0.9999999728206738,baseline_ratio_fallback,,,,,True,False,0.9999999792610114,baseline_ratio_fallback,,,,,True,False,0.9999999915578167,baseline_ratio_fallback
1.5333318,,,,,True,False,0.9999999947161341,baseline_ratio_fallback,,,,,True,False,0.9999999889458842,tracked_ratio,,,,,True,False,0.9999999798314002,baseline_ratio_fallback
1.5666650999999998,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999987092876,tracked_ratio,,,,,True,False,1.0,tracked_ratio
1.5999983999999998,0.5079695188037471,-0.47551355004599355,-0.33271713906332057,0.5743095660627219,True,False,0.9925279579769908,tracked_ratio,0.3848432348116608,-0.9394935097723818,0.5594251041211318,-0.311555370112038,True,False,0.9999999883833385,tracked_ratio,0.8909981554776888,-0.6730858038818006,0.9463387927337684,-1.070579047273983,True,False,0.9999999954015153,tracked_ratio
1.6333316999999998,0.6559046675752568,-0.40227228490648603,-0.47962913500778004,0.9128821101365812,True,False,0.9993388721711857,baseline_ratio_fallback,0.0953064632972384,-0.6567128361023737,0.3089467978053399,-0.23554694127473497,True,False,0.9999999953309171,tracked_ratio,0.1616741955764894,0.09093089754722662,0.6692965536706169,-0.6997378920317331,True,False,0.9999999969665108,tracked_ratio
1.6666649999999998,0.7056867386037962,-0.2618193898702305,-0.4736384146768587,1.024942389006258,True,False,0.9999999872430828,baseline_ratio_fallback,-0.29046788418955455,-0.17280263536101226,-0.0352772002850794,-0.07762167159947145,True,False,0.9999999898521557,baseline_ratio_fallback,-0.8005963998426454,0.910600301972218,0.11532403307429721,-0.12407441728916666,True,False,0.9999999932194984,tracked_ratio
1.6999983,0.6117158218364508,-0.056235107744016716,-0.3469169844993947,0.9557217492241664,True,False,0.9999999856560436,baseline_ratio_fallback,-0.6025957629441487,0.28345259665185973,-0.34094262694709765,0.037032495023144256,True,False,0.9999999963592849,baseline_ratio_fallback,-1.5794651945916052,1.4111701602222515,-0.4816118900869509,0.42477638851725635,True,False,0.9999999966887652,tracked_ratio
1.7333316,0.35323292937172673,0.1865107183874875,-0.19062051551811815,0.8183629568705542,True,False,0.9905550121181773,baseline_ratio_fallback,-0.6971603584385786,0.5068253348306536,-0.4935404476231572,0.017981422831260703,True,False,0.9999999936039442,baseline_ratio_fallback,-1.8539906871617193,1.3921634417165432,-0.9050911881048078,0.7772671668401855,True,False,0.9999999903782005,baseline_ratio_fallback
1.7666649,-0.044736090196108254,0.4138563144692485,-0.1128584585848501,0.7367918742221896,True,False,0.9995824601822675,baseline_ratio_fallback,-0.5211377695036378,0.4038909555544913,-0.44624190067154024,-0.14681111228503377,True,False,0.9999999795808933,tracked_ratio,-1.5293112219773077,0.9002713966037884,-1.0403378317317042,0.8816051605402034,True,False,0.9999999945210521,baseline_ratio_fallback
1.7999982,-0.49887775231688253,0.5618746153850847,-0.17490617432436129,0.7755532013610091,True,False,0.9999999832225005,tracked_ratio,-0.13631897591410794,0.02776957226415232,-0.24050432592633741,-0.38535043880404996,True,False,0.9999999870987353,tracked_ratio,-0.7528464740455622,0.16852258532520029,-0.9041379261426346,0.792753210385932,True,False,0.9999999922647419,baseline_ratio_fallback
1.8333315,-0.8711068935088194,0.575697386203008,-0.34082228374112095,0.8933974375864521,True,False,0.9999999785370339,baseline_ratio_fallback,0.30899100735569734,-0.4527234902801909,0.014788010692971835,-0.5773437597588882,True,False,0.9999999857573605,tracked_ratio,0.17208284520144637,-0.5144331338116681,-0.6199194884339404,0.6244918398503614,True,False,0.9999999981283538,tracked_ratio
1.8666648,-1.0075885356606389,0.432678767445091,-0.4804827055458449,0.9558207886116519,True,False,0.9950246357650828,baseline_ratio_fallback,0.6461656195348466,-0.831771570372143,0.19760364464070768,-0.6153106640939265,True,False,0.9999999874681949,tracked_ratio,0.9199084788718391,-0.92794156143245,-0.3548976305103538,0.49523054751266415,True,False,0.9999999966302112,baseline_ratio_fallback
1.8999981,-0.8153604412412162,0.16241862529762385,-0.4374692622593074,0.8105237167906516,True,False,0.9939362857122096,baseline_ratio_fallback,0.7592015214722222,-0.9574861958232185,0.23447725422050134,-0.4630345273848231,True,False,0.9999999900358085,tracked_ratio,1.2664316672656073,-0.9934528163037165,-0.24259466818843878,0.4809292141431181,True,False,0.9999999877160773,baseline_ratio_fallback
1.9333314,-0.33004333308922634,-0.1513863592190069,-0.12565683189888927,0.3844665760152077,True,False,0.99999998524381,baseline_ratio_fallback,0.6321809260941157,-0.7955292972808066,0.13890452885877735,-0.1833867296063832,True,False,0.9999999849930635,baseline_ratio_fallback,1.1655727337682766,-0.7864594077204203,-0.3171176886991008,0.5822726270054056,True,False,0.9999999940347652,baseline_ratio_fallback
1.9666647,0.2854353554327543,-0.4013742768223763,0.4067424376468519,-0.2586584328168586,True,False,0.999999976669472,tracked_ratio,0.3523911939666121,-0.4385662004504739,0.005955679124005154,0.08128141047705825,True,False,0.9999999789917393,tracked_ratio,0.7597708811676587,-0.4887658290957398,-0.48768304718660277,0.7188262390496688,True,False,0.9999999757997015,baseline_ratio_fallback
1.999998,0.8164364702687137,-0.5089983749067292,0.9860933323547244,-0.9360320529160241,True,False,0.999999991270947,baseline_ratio_fallback,0.0700516589279686,-0.06012737669662039,-0.03666434948735051,0.17256861160683815,True,False,1.0,tracked_ratio,0.31586987690186596,-0.29901673290431113,-0.5747538225228161,0.7624948031749492,True,False,0.9999999895706972,tracked_ratio
2.0333313,1.0913988398025527,-0.4650359706105876,1.3892961244143742,-1.4262135388866741,True,False,0.9933862003807463,baseline_ratio_fallback,-0.06826072702942942,0.16376015013161915,0.10208414280414468,-0.004940081413027376,True,False,0.9999999963331021,tracked_ratio,0.10028750019891523,-0.33671654286864,-0.4023149493985264,0.6042034100493074,True,False,0.9999999951494782,baseline_ratio_fallback
2.0666646,1.0422568846351978,-0.3298088824433577,1.446629736327339,-1.5687594328363152,True,False,0.9994593425605536,tracked_ratio,0.01327715618023703,0.1306970880654067,0.4219704405470759,-0.4292987276848049,True,False,0.9999999760880098,baseline_ratio_fallback,0.24412176474118086,-0.5817197552370211,0.09744650783851339,0.22059567741099004,True,False,0.9999999847437446,baseline_ratio_fallback
2.0999979,0.7207460381321078,-0.19421415357626295,1.1256656296886893,-1.337581631562357,True,False,1.0,baseline_ratio_fallback,0.280812024037589,-0.14428828379738695,0.8198220527786833,-0.9602477606004052,True,False,0.9999999867694129,baseline_ratio_fallback,0.6730312169625232,-0.8809996672789184,0.8296857672868476,-0.30275013601051687,True,False,0.9999999761162451,baseline_ratio_fallback
2.1333312,0.28366835001254714,-0.12931237074046026,0.5611812561753325,-0.8585959885940226,True,False,0.9999999827443208,baseline_ratio_fallback,0.6015151334268576,-0.5343490851126105,1.128309706643283,-1.3936260989967357,True,False,0.9999999814132581,tracked_ratio,1.1500603867905892,-1.0276346871354933,1.5697884219952467,-0.8120184042786167,True,False,0.999999985587981,baseline_ratio_fallback
2.1666645,-0.052465023705467045,-0.15665604009866718,0.009920964488225536,-0.36130178229940446,True,False,0.9999999772906354,baseline_ratio_fallback,0.8019507986807756,-0.8543172988408475,1.1872165607414034,-1.5447022500370526,True,False,0.99999999832295,tracked_ratio,1.405578945369347,-0.8753919491804245,2.064713114038916,-1.166805461385321,True,False,1.0,baseline_ratio_fallback
2.1999978,-0.09354808731817349,-0.2521929895045138,-0.26490968078556304,-0.07703803503129177,True,False,0.9923722521121933,baseline_ratio_fallback,0.7459434524328428,-0.9398072262881828,0.9129158972744732,-1.320153059828257,True,False,0.9999999868396273,tracked_ratio,1.2716608251589026,-0.4223034899928918,2.1437053012269764,-1.310590016719196,True,False,0.9999999804505224,baseline_ratio_fallback
2.2333311,0.2337692531829011,-0.3699985037014661,-0.130832403378474,-0.12629587189518435,True,False,0.9983974333206421,baseline_ratio_fallback,0.39690375299034947,-0.7184103015899834,0.3368508283559825,-0.7509424988578571,True,False,0.9999999824523594,tracked_ratio,0.7500970254698409,0.1871194168746531,1.783212091581534,-1.286110114988547,True,False,0.9999999831047313,baseline_ratio_fallback
2.2666644,0.8200084518374273,-0.4613833875687479,0.33226628328123636,-0.45412600953947885,True,False,0.9999999767308085,baseline_ratio_fallback,-0.15913999789917488,-0.24274314179665124,-0.3983534162616492,0.01772295395987869,True,False,0.9999999832004091,tracked_ratio,-0.0033025407770979013,0.7388274768907652,1.1041042621152584,-1.189768173902622,True,False,0.9999999971820929,tracked_ratio
2.2999977,1.3935096713940827,-0.47906094328737114,0.858603982679423,-0.8517309159621634,True,False,1.0,tracked_ratio,-0.7406511842169771,0.3317438047922805,-1.083056469928206,0.7721117623314722,True,False,0.9999999872020432,tracked_ratio,-0.7548166940955582,1.0578107645336159,0.313304960342438,-1.0994038861010689,True,False,0.9999999941458177,baseline_ratio_fallback
2.333331,1.6240138122151335,-0.377542552835257,1.120309558017722,-1.054529417621817,True,False,0.9961544369672316,baseline_ratio_fallback,-1.1434566037981424,0.8178120388029791,-1.5130023302809128,1.30186786436634,True,False,0.9999999951319196,baseline_ratio_fallback,-1.2920937205617011,1.089953104868165,-0.37914205324868827,-1.023511976619599,True,False,0.9999999946867751,baseline_ratio_fallback
2.3666643,1.2650362985009103,-0.1254053931702557,0.8867614576381267,-0.8689779807995451,True,False,0.9978853629316369,tracked_ratio,-1.2300849431328422,1.0809594559879518,-1.564912073503751,1.4777845167994161,True,False,0.9999999807186807,baseline_ratio_fallback,-1.5068871922508733,0.9183750032696227,-0.833075071832055,-0.900413012598141,True,False,0.9999999888043655,baseline_ratio_fallback
2.3999976,0.28022539371722455,0.2688243134942885,0.14580012316782404,-0.2711005975498772,True,False,0.9999999789703264,baseline_ratio_fallback,-0.9890181497488797,1.0913953126367186,-1.243508811573853,1.3020002204927443,True,False,0.9999999814160098,tracked_ratio,-1.4242405816337744,0.7070381938642119,-1.0127220649593884,-0.6445344083704935,True,False,0.9999999923405094,baseline_ratio_fallback
2.4333309,-1.09441028433947,0.7325962873969456,-0.8679376884947239,0.5668433664444069,True,False,0.9999999799733444,tracked_ratio,-0.5325138697813608,0.9202054535989012,-0.6787307768086276,0.9029625729956957,True,False,0.9999999997981456,tracked_ratio,-1.1621269289626257,0.5985579270952487,-0.9710635554396156,-0.21390860214030852,True,False,0.999999989038065,baseline_ratio_fallback
2.4666642,-2.396281171068331,1.131187499490696,-1.756856625212953,1.3377390149311847,True,False,0.9999999873166684,baseline_ratio_fallback,-0.040213642788899766,0.6917180080934163,-0.0742768395731629,0.47507032582921993,True,False,0.9999999891248086,tracked_ratio,-0.8491776799012803,0.62411774131675,-0.8010876493749552,0.3400830059040526,True,False,0.9999999839010482,baseline_ratio_fallback
2.4999975,-3.1062430155070544,1.3106601351142348,-2.1287924499251734,1.7281877426292507,True,False,0.9950526431367164,baseline_ratio_fallback,0.3167931996339873,0.522027954327748,0.37037510522536776,0.19275138913932804,True,False,0.9999999799432011,tracked_ratio,-0.5597142239741518,0.6861036370540226,-0.5901862995088596,0.8773386111382306,True,False,0.9999999791185371,baseline_ratio_fallback
2.5333308,-2.88650774625168,1.1696807204766373,-1.777457961398587,1.5588718424818113,True,False,0.9945678211047317,baseline_ratio_fallback,0.43753591880341386,0.4708604421679199,0.5328441178497587,0.13999841097779914,True,False,0.9999999977515103,tracked_ratio,-0.3050860638143152,0.6279126524999403,-0.4007681497572147,1.234128215420536,True,False,0.9999999999133444,tracked_ratio
2.5666641,-1.7618489123304497,0.7218230095639901,-0.7901077638491689,0.8722841511531789,True,False,0.9999999821495447,baseline_ratio_fallback,0.321773039006299,0.5220215912835194,0.40970729840614245,0.2835552924909645,True,False,0.9999999938861313,baseline_ratio_fallback,-0.06656128321832042,0.34116804411817864,-0.26869758217885403,1.3098016734476337,True,False,0.9999999793155481,baseline_ratio_fallback
2.5999974,-0.132047993357559,0.10794364537876634,0.4702551231417541,-0.0731156450882851,True,False,0.9999999885972238,tracked_ratio,0.06664828890556233,0.5944638885464871,0.11460848250271319,0.4950828443344171,True,False,0.999999994542266,tracked_ratio,0.1728157500117267,-0.16270572622314622,-0.19879690130537941,1.1171310331871014,True,False,0.9999999969438975,baseline_ratio_fallback
2.6333307,1.3974145816596584,-0.45677334939745895,1.5051090432443415,-0.903323593246002,True,False,0.99999997424157,baseline_ratio_fallback,-0.17129871318462567,0.5789637771202674,-0.1695505216179778,0.6123649622511084,True,False,1.0,tracked_ratio,0.4188268216132555,-0.7556050246066401,-0.15570344579437714,0.7644965465195385,True,False,1.0,tracked_ratio
2.666664,2.2723221124345985,-0.7770738189915134,1.8846456499850834,-1.2827674386219563,True,False,0.9924869126935019,baseline_ratio_fallback,-0.24441076991829794,0.39198410114620136,-0.2732126440044856,0.5197134098037507,True,False,0.9999999860963271,baseline_ratio_fallback,0.6656167799089561,-1.255027535455974,-0.07171457760799355,0.387992257977121,True,False,0.9999999902046535,baseline_ratio_fallback
2.6999973,2.2076223987581205,-0.761234926538779,1.4265155537317824,-1.0531671729755576,True,False,0.9999999755741666,baseline_ratio_fallback,-0.08786843209961825,0.0262262372148452,-0.12468383402177191,0.21343450095673364,True,False,0.999999986636637,tracked_ratio,0.8861878924660899,-1.4999066382627755,0.1134859940336651,0.0843523706456062,True,False,0.9999999790754592,tracked_ratio
2.7333306,1.2870551496902505,-0.45257650370890734,0.27430733694217024,-0.2969597042507849,True,False,0.999999986476815,tracked_ratio,0.24132406533489092,-0.4320744869580768,0.20808907398486248,-0.18623560163812383,True,False,0.9999999862097597,tracked_ratio,1.0230725512653611,-1.405415050776578,0.40096421252618175,-0.11467555527589998,True,False,0.9999999786923147,tracked_ratio
2.7666639,-0.07379984748625207,-0.004551271062135569,-1.152088324460506,0.696450602904246,True,False,0.9999999992362041,tracked_ratio,0.5861250153360451,-0.8334275945890521,0.5449208730690986,-0.49030019289344795,True,False,0.9999999999975744,tracked_ratio,1.0038581367894903,-0.9894211984733599,0.7097048055449425,-0.22532091814243044,True,False,0.9999999882050077,baseline_ratio_fallback
2.7999972,-1.2885994602064268,0.38143914199571644,-2.3154951640783894,1.5444973738622574,True,False,0.9999999855681606,baseline_ratio_fallback,0.7621325757666643,-1.0285742114785528,0.6787828250781892,-0.5362341768128474,True,False,0.9999999998865942,tracked_ratio,0.78251399087305,-0.3716776478420059,0.9056848440520887,-0.2801058992725071,True,False,0.9999999927296126,baseline_ratio_fallback
2.8333305,-1.842306215441893,0.5342727783462121,-2.774259566145742,1.9230291633347334,True,False,0.9913622215619994,baseline_ratio_fallback,0.6447539954419909,-0.9349258491238795,0.47761635925440227,-0.2721778343837096,True,False,0.9999999999637306,tracked_ratio,0.3763033464559172,0.2600586108051867,0.869157003957552,-0.30761743252298224,True,False,0.999999974775699,baseline_ratio_fallback
2.8666638,-1.5205840524488845,0.38417862882421416,-2.36655017622442,1.6986937554220762,True,False,0.9999999925339854,baseline_ratio_fallback,0.2303711422970261,-0.5760705859889512,-0.04538464148646911,0.21255185844345442,True,False,0.9999999947292387,tracked_ratio,-0.12853126079988134,0.7153603043586519,0.5643504303705128,-0.32976388908471915,True,False,0.999999974107955,baseline_ratio_fallback
2.8999971,-0.512951262071344,-0.0009471626407739725,-1.2835008864236146,0.9854480229619346,True,False,0.9999999932993531,baseline_ratio_fallback,-0.3540208727162303,-0.07735182502391011,-0.7236634226728514,0.721214224956435,True,False,0.9999999816260308,baseline_ratio_fallback,-0.6026856515749213,0.8747694544220469,0.0733066871357448,-0.3645727350086989,True,False,0.9999999961086959,baseline_ratio_fallback
2.9333304,0.6713072681377791,-0.43645485402576534,0.0115178806284446,0.09426032581778421,True,False,0.9999999760656432,baseline_ratio_fallback,-0.8961944058244887,0.379768794935021,-1.2961522631750724,1.0289588837222012,True,False,0.9999999760196929,tracked_ratio,-0.9180952354854943,0.7388163409396374,-0.43205784125346336,-0.4187850025973527,True,False,0.9999999746814912,baseline_ratio_fallback
2.9666637,1.440119884882372,-0.7003669206111062,0.9886448069666814,-0.6057909385693832,True,False,0.9918050422330975,baseline_ratio_fallback,-1.1838569323611476,0.6275112085974651,-1.5144622353236101,0.9773529652368537,True,False,0.9999999962925541,tracked_ratio,-0.9960133897226899,0.42755072383176007,-0.7726956758306225,-0.4705427207396099,True,False,0.9999999901583305,baseline_ratio_fallback
2.999997,1.3956637822442395,-0.6386905733370554,1.2856586951270244,-0.8494515865685929,True,False,0.999440089166237,tracked_ratio,-1.096426793059174,0.5798639281271901,-1.2565002898607336,0.5484253939226794,True,False,0.9999999713625686,tracked_ratio,-0.8380405861164706,0.1238399415852148,-0.8520032726409786,-0.46408591931352583,True,False,0.9999999807071003,baseline_ratio_fallback
3.0333303,0.5203967148292528,-0.24261418831907794,0.8569221718425462,-0.5829998195937636,True,False,1.0,tracked_ratio,-0.6588696192375939,0.2683655708683761,-0.5907357438580148,-0.11854605846612479,True,False,0.9999999818770537,tracked_ratio,-0.5204066032951318,-0.017990393348596038,-0.6958040520761112,-0.33502049775350595,True,False,0.9999999974742643,baseline_ratio_fallback
3.0666636,-0.8131462241484259,0.34243246835983404,-0.02864464705562114,0.027777196048236523,True,False,0.9999999757312051,tracked_ratio,-0.029363247978788587,-0.17222550575283332,0.24715909528556532,-0.7832596322067313,True,False,0.9999999836440436,tracked_ratio,-0.1556844473383158,0.05088787551649856,-0.4249576702932006,-0.05446037226480016,True,False,0.9999999811695391,baseline_ratio_fallback
3.0999969,-2.015451674332764,0.8800925969310385,-0.9279129123430695,0.6840971076029866,True,False,0.9998992734159821,baseline_ratio_fallback,0.5688588029424209,-0.5593943138562102,0.9576307748558869,-1.2101816597586614,True,False,0.9999999881059267,tracked_ratio,0.14908062251955195,0.2593071879475511,-0.18879118642664905,0.3410748788942757,True,False,0.9999999797631514,baseline_ratio_fallback
3.1333302,-2.5585336063420665,1.1494392410436074,-1.4268402374875,1.0892080135065911,True,False,0.9899595800036983,baseline_ratio_fallback,0.9352785667868798,-0.734491720386558,1.309857211946294,-1.272456117878518,True,False,0.9999999928161392,tracked_ratio,0.314597231766875,0.472420723728681,-0.10036437216356543,0.7568757003919019,True,False,0.9983695427466357,tracked_ratio
3.1666635,-2.2206071070321776,1.0444202481168938,-1.3127669807090532,1.0714210437241334,True,False,1.0,baseline_ratio_fallback,0.9646820542852816,-0.6255790359147385,1.2386384575005651,-1.0035146185456794,True,False,0.999999970614305,tracked_ratio,0.2983575550866598,0.575894624277182,-0.19773581958594436,1.0798195227866243,True,False,1.0,baseline_ratio_fallback
3.1999968,-1.1661102910120904,0.6170334599975535,-0.6453194047804351,0.6453753749899355,True,False,0.9999999825431588,baseline_ratio_fallback,0.6828092836611848,-0.2800320924490379,0.8604803509686508,-0.5732355368332781,True,False,0.9999999940828884,tracked_ratio,0.11126741365889004,0.5268188361563486,-0.43471168969318286,1.2255326896561831,True,False,0.9999999891378474,baseline_ratio_fallback
