window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
32,36.999963,baseline,frequency_disagreement_fallback,95.0,69.0,0.4703876524965755,0.5552563092235564,True,True,True,0.7633333333333333,0.84,0.01,0.0,0.0
33,37.999962,baseline,frequency_disagreement_fallback,95.0,65.0,0.3815893617943343,0.5560750912606478,True,True,True,0.7633333333333333,0.85,0.013333333333333334,0.0,0.0
34,38.999961,baseline,frequency_disagreement_fallback,95.0,65.0,0.40521766905108625,0.4323400432784174,True,True,True,0.7533333333333333,0.83,0.013333333333333334,0.0,0.0
35,39.99996,baseline,frequency_disagreement_fallback,94.0,65.0,0.3163060788701809,0.36468572173214875,True,True,True,0.75,0.83,0.016666666666666666,0.0,0.0
36,40.999959,baseline,frequency_disagreement_fallback,93.0,64.0,0.40448761128070637,0.4321861113292167,True,True,True,0.7733333333333333,0.83,0.013333333333333334,0.0,0.0
37,41.999958,baseline,frequency_disagreement_fallback,94.0,62.0,0.4959333626753795,0.41462785660465346,True,True,True,0.7566666666666667,0.8066666666666666,0.013333333333333334,0.0,0.0
38,42.999956999999995,baseline,frequency_disagreement_fallback,94.0,60.0,0.6082395152117875,0.5729291880404519,True,True,True,0.7566666666666667,0.8033333333333333,0.013333333333333334,0.0,0.0
39,43.999956,baseline,frequency_disagreement_fallback,94.0,58.0,0.6158664377488671,0.5100556549402366,True,True,True,0.77,0.81,0.01,0.0,0.0
40,44.999955,baseline,frequency_disagreement_fallback,94.0,57.0,0.5124199667406494,0.4028972254212738,True,True,True,0.7833333333333333,0.82,0.01,0.0,0.0
41,45.999953999999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.8233333333333334,0.84,0.01,0.0,0.0
