window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
43,47.999952,42.999956999999995,52.999947,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 148.0, ""left_cheek"": 185.5, ""right_cheek"": 185.0}",True,37.5,
44,48.999950999999996,43.999956,53.999945999999994,True,185.5,185.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""baseline/forehead_0/pos"", ""baseline/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""tracked/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 110.5, ""left_cheek"": 186.0, ""right_cheek"": 185.5}",True,75.5,
45,49.99995,44.999955,54.999945,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""tracked/right_cheek_3/pos""]","{""forehead"": 102.0, ""left_cheek"": 186.0, ""right_cheek"": 186.0}",True,84.0,
46,50.999949,45.999953999999995,55.999944,True,185.0,185.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/pos"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""tracked/right_cheek_3/pos""]","{""forehead"": 92.0, ""left_cheek"": 185.0, ""right_cheek"": 185.0}",True,93.0,
47,51.999947999999996,46.999953,56.999942999999995,True,184.5,184.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""tracked/forehead_2/pos"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""tracked/right_cheek_3/pos""]","{""forehead"": 100.5, ""left_cheek"": 184.5, ""right_cheek"": 184.5}",True,84.0,
48,52.999947,47.999952,57.999942,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/chrom"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 146.0, ""left_cheek"": 184.0, ""right_cheek"": 184.0}",True,38.0,
49,53.999945999999994,48.999950999999996,58.999941,True,183.5,183.5,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""baseline/forehead_1/pos"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/pos"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/pos"", ""baseline/right_cheek_0/pos"", ""baseline/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 145.5, ""left_cheek"": 184.0, ""right_cheek"": 183.5}",True,38.5,
50,54.999945,49.99995,59.999939999999995,True,184.0,184.0,accepted,spatial_aggregation_of_saved_patch_BVP,median,12,3,12,3,True,"[""tracked/forehead_0/chrom"", ""tracked/forehead_1/chrom"", ""baseline/forehead_2/chrom"", ""baseline/forehead_3/chrom"", ""baseline/left_cheek_0/chrom"", ""baseline/left_cheek_1/pos"", ""baseline/left_cheek_2/pos"", ""baseline/left_cheek_3/chrom"", ""baseline/right_cheek_0/pos"", ""tracked/right_cheek_1/chrom"", ""baseline/right_cheek_2/pos"", ""baseline/right_cheek_3/pos""]","{""forehead"": 184.0, ""left_cheek"": 184.0, ""right_cheek"": 183.5}",True,0.5,
51,55.999944,50.999949,60.999939,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
52,56.999942999999995,51.999947999999996,61.999938,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,median,0,0,0,0,False,[],{},False,,
