window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
30,32.999967,baseline,tracking_quality_fallback,79.0,,0.4577596556939117,0.28836610052911615,True,False,False,1.0,1.0,0.0,0.1665764070468179,0.11283269393630058
31,33.999966,none,no_qualified_branch,,80.0,0.0,0.3436086574868593,False,False,False,1.0,1.0,0.0,0.0,0.43556487616953216
32,34.999964999999996,tracked,baseline_unavailable,,76.0,0.17609844408120065,0.2523313391901388,False,True,True,1.0,1.0,0.0,0.5762833552800978,0.5008653157474431
33,35.999964,tracked,baseline_unavailable,,81.0,0.0,0.29294582714274114,False,True,True,1.0,1.0,0.0,0.0,0.11749886242594139
34,36.999963,none,no_qualified_branch,,,0.0,0.2550137776482849,False,False,False,1.0,1.0,0.0,0.0,0.39687212252879334
35,37.999962,none,no_qualified_branch,,68.0,0.0,0.3569224281869157,False,False,False,1.0,1.0,0.0,0.0,0.5864174074819332
36,38.999961,baseline,tracking_quality_fallback,93.0,,0.22369762811508917,0.4962647718483248,True,False,False,1.0,1.0,0.0,0.3160348335494156,0.29874621504890064
37,39.99996,tracked,baseline_unavailable,,79.0,0.24985019150480145,0.3632542915228141,False,True,True,1.0,1.0,0.0,0.7816563782824485,0.7281516151772421
38,40.999959,tracked,stronger_qualified_evidence,82.0,80.0,0.3776731385271124,0.4655857249211947,True,True,True,1.0,1.0,0.0,0.5934645064439517,0.3333438950432576
39,41.999958,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
40,42.999956999999995,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
