window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
18,22.999769999999998,baseline,tracking_quality_fallback,76.0,61.0,0.7409442937783182,0.4064618018474833,True,False,False,1.0,1.0,0.0,0.5417297925176936,0.2712956462513588
19,23.99976,baseline,tracking_quality_fallback,75.0,,0.6872235517069802,0.2670817856240597,True,False,False,1.0,1.0,0.0,0.8128301684455381,0.7918744888565854
20,24.99975,baseline,tracking_quality_fallback,74.0,,0.6648668632199645,0.22808996999778042,True,False,False,1.0,1.0,0.0,0.9128642287319902,0.8412056750789128
21,25.99974,baseline,baseline_evidence_retained,75.0,79.0,0.6523585223662475,0.33792862126067386,True,True,True,1.0,1.0,0.0,0.9583418102540451,0.7580381048858198
22,26.99973,baseline,baseline_evidence_retained,75.0,78.0,0.6417623019456105,0.34128730468102275,True,True,True,1.0,1.0,0.0,0.9980065815010617,0.7901045304162309
23,27.99972,baseline,baseline_evidence_retained,75.0,76.0,0.6443655709153431,0.34685766180705563,True,True,True,1.0,1.0,0.0,0.9912685522754462,0.889390915893536
24,28.99971,baseline,baseline_evidence_retained,76.0,75.0,0.6527235020133354,0.2871336316346923,True,True,True,1.0,1.0,0.0,0.9685561714671268,0.8916944946632458
25,29.9997,baseline,tracking_quality_fallback,77.0,,0.6550785822028711,0.260595182871791,True,False,False,1.0,1.0,0.0,0.950906751748643,0.8578764403355853
26,30.99969,baseline,tracking_quality_fallback,77.0,,0.6925246859254621,0.19613818078074066,True,False,False,1.0,1.0,0.0,0.7656246508464108,0.38948884891740265
27,31.999679999999998,baseline,tracking_quality_fallback,77.0,,0.6826496366069081,0.2162021590926496,True,False,False,1.0,1.0,0.0,0.7866858915139352,0.39374596833089903
28,32.99967,baseline,tracking_quality_fallback,78.0,,0.6579688473296836,0.18977859567132066,True,False,False,1.0,1.0,0.0,0.858522697008643,0.408897409774203
29,33.99966,baseline,baseline_evidence_retained,78.0,79.0,0.6283218725014469,0.2688680712853183,True,True,True,1.0,1.0,0.0,0.9208596869327463,0.9307074347494263
30,34.99965,baseline,baseline_evidence_retained,79.0,79.0,0.6950298073310808,0.4136256158816964,True,True,True,1.0,1.0,0.0,0.5025751466019845,0.502495890274855
31,35.99964,baseline,baseline_evidence_retained,80.0,78.0,0.6662078694507911,0.3607319455341102,True,True,True,1.0,1.0,0.0,0.5826732221993866,0.7067700281155698
32,36.999629999999996,baseline,baseline_evidence_retained,80.0,79.0,0.6467992986467044,0.34366647415826745,True,True,True,1.0,1.0,0.0,0.6477542085799224,0.8248908444525411
33,37.99962,baseline,baseline_evidence_retained,81.0,79.0,0.679096864256101,0.2976981683613789,True,True,True,1.0,1.0,0.0,0.5143434138392613,0.8469579257603755
34,38.99961,baseline,baseline_evidence_retained,81.0,80.0,0.6764619588794091,0.31233246113985735,True,True,True,1.0,1.0,0.0,0.6175213973884638,0.6800533233391308
35,39.9996,baseline,baseline_evidence_retained,80.0,80.0,0.673499505465009,0.24220841945476873,True,True,True,1.0,1.0,0.0,0.6820737273447178,0.6895140149535597
36,40.99959,baseline,baseline_evidence_retained,79.0,80.0,0.6875263366678475,0.3641510451562467,True,True,True,1.0,1.0,0.0,0.5835216291274202,0.3994024984561338
37,41.99958,baseline,tracking_quality_fallback,78.0,,0.6800247810851703,0.23327770577372167,True,False,False,1.0,1.0,0.0,0.6184457686074558,0.21166714966160352
38,42.99957,baseline,tracking_quality_fallback,76.0,,0.73676686644765,0.28309289801597554,True,False,False,1.0,1.0,0.0,0.45218879187934885,0.8652097660225524
39,43.99956,baseline,tracking_quality_fallback,75.0,,0.7566764647562493,0.25215761109050633,True,False,False,1.0,1.0,0.0,0.4492936531146953,0.36657605864700205
40,44.99955,baseline,tracking_quality_fallback,74.0,,0.7458501231892878,0.2907336507847225,True,False,False,1.0,1.0,0.0,0.5357865849307636,0.5438054268843804
41,45.999539999999996,baseline,tracking_quality_fallback,74.0,77.0,0.7680026290067076,0.35701355683175257,True,False,False,1.0,1.0,0.0,0.45580048012829666,0.6417304462135005
42,46.99953,baseline,tracking_quality_fallback,75.0,76.0,0.7502304724697276,0.3099271911231098,True,False,False,1.0,1.0,0.0,0.5460924837091815,0.7101178871309234
43,47.99952,baseline,tracking_quality_fallback,76.0,,0.6978166727793578,0.21416010369115976,True,False,False,1.0,1.0,0.0,0.7473352871899778,0.15769229406600252
44,48.99951,baseline,tracking_quality_fallback,78.0,,0.6228807954572321,0.22147614946371028,True,False,False,1.0,1.0,0.0,0.9446225360616906,0.2908276719481534
45,49.9995,baseline,tracking_quality_fallback,80.0,,0.5761281726885776,0.2557661754242567,True,False,False,1.0,1.0,0.0,0.9810969008433503,0.37268693203528436
46,50.99949,baseline,tracking_quality_fallback,83.0,,0.6006202415562786,0.22109679617407774,True,False,False,1.0,1.0,0.0,0.92209959528783,0.3576667155345451
47,51.99948,baseline,baseline_evidence_retained,83.0,79.0,0.620240499953496,0.2115301909146441,True,True,True,1.0,1.0,0.0,0.9031914421614421,0.8576418627208163
48,52.99947,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
49,53.99946,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
