window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
12,16.999983,baseline,tracking_quality_fallback,50.0,,0.35863633941206224,0.191695147193021,True,False,False,0.9966666666666667,1.0,0.0,0.9654418722579126,0.3880361088203906
13,17.999982,baseline,tracking_quality_fallback,48.0,,0.3460069795084932,0.179275104288334,True,False,False,0.9966666666666667,1.0,0.0,0.8946271921169368,0.4968669062708021
14,18.999981,baseline,frequency_disagreement_fallback,47.0,62.0,0.2760777616189678,0.31210177428033764,True,True,True,0.9966666666666667,1.0,0.0,0.7569840840396429,0.5603917668820291
15,19.99998,tracked,stronger_qualified_evidence,47.0,57.0,0.28228577054036924,0.3585039880726499,True,True,True,0.9966666666666667,1.0,0.0,0.5711330667584248,0.733211720986134
16,20.999979,none,no_qualified_branch,48.0,52.0,0.3321860936508328,0.3537222957075247,False,False,False,1.0,1.0,0.0,0.6151480474389213,0.701004790595824
17,21.999978,tracked,baseline_unavailable,48.0,62.0,0.3222894882202573,0.2674012316252016,False,True,True,1.0,1.0,0.0,0.3243300198392987,0.5686181085432206
18,22.999976999999998,tracked,baseline_unavailable,,62.0,0.22850533304690168,0.32582085089785207,False,True,True,1.0,1.0,0.0,0.37101576345358184,0.9252537858154157
19,23.999976,tracked,baseline_unavailable,,62.0,0.16955268033199894,0.3810525731209499,False,True,True,1.0,1.0,0.0,0.15382383046901718,0.7731764030232652
20,24.999975,tracked,baseline_unavailable,,64.0,0.1624881577759062,0.3877740191804609,False,True,True,1.0,1.0,0.0,0.09940036787421601,0.32168622382307005
21,25.999973999999998,baseline,tracking_quality_fallback,53.0,,0.3505114431187189,0.22950947298747468,True,False,False,0.9966666666666667,1.0,0.0,0.31304263518533576,0.4815238555988732
22,26.999972999999997,baseline,tracking_quality_fallback,53.0,,0.5139243707058713,0.2540701032039632,True,False,False,0.9933333333333333,0.9966666666666667,0.0,0.48333414358332955,0.3155037924858424
23,27.999972,baseline,frequency_disagreement_fallback,54.0,94.0,0.35758130656263415,0.4528865825149626,True,True,True,0.9666666666666667,0.9833333333333333,0.0,0.7647803035606462,0.4114318471643689
24,28.999971,baseline,frequency_disagreement_fallback,53.0,96.0,0.5196623743272687,0.2932112706663833,True,True,True,0.9666666666666667,0.9833333333333333,0.0,0.736738597155783,0.3047411971123526
25,29.999969999999998,tracked,baseline_unavailable,50.0,98.0,0.5036023736349557,0.2912959436994535,False,True,True,0.96,0.98,0.0,0.6754669243666998,0.3061580923383246
26,30.999969,baseline,frequency_disagreement_fallback,55.0,101.0,0.3598719922588735,0.2745504410714646,True,True,True,0.96,0.9733333333333334,0.0,0.7203591678088305,0.2970518127493904
27,31.999968,baseline,frequency_disagreement_fallback,54.0,102.0,0.2864705225825201,0.23960093510448227,True,True,True,0.96,0.9733333333333334,0.0,0.725125479128049,0.18290805945726868
28,32.999967,none,no_qualified_branch,53.0,,0.3532185149530672,0.18840368135499702,False,False,False,0.96,0.9733333333333334,0.0,0.7607532562389268,0.06304968687798923
29,33.999966,baseline,tracking_quality_fallback,58.0,,0.33081430894242503,0.15557631516384154,True,False,False,0.96,0.9733333333333334,0.0,0.766672650138905,0.048754683798290836
30,34.999964999999996,none,no_qualified_branch,48.0,63.0,0.3061078372527594,0.3724578612499867,False,False,False,0.96,0.9733333333333334,0.0,0.6544825945177427,0.6396269552979249
31,35.999964,baseline,tracking_quality_fallback,49.0,,0.29331463301012706,0.0,True,False,False,0.96,0.9766666666666667,0.0,0.6547874278345784,0.0
32,36.999963,baseline,tracking_quality_fallback,52.0,,0.5046804250709543,0.0,True,False,False,0.9666666666666667,0.9766666666666667,0.0,0.5592165972296591,0.0
33,37.999962,baseline,tracking_quality_fallback,54.0,,0.5483751231205984,0.22770236134233673,True,False,False,0.99,0.9933333333333333,0.0,0.4996263793648977,0.47089935259514537
34,38.999961,baseline,tracking_quality_fallback,56.0,57.0,0.522327254493611,0.5178997240941094,True,False,False,0.99,0.9933333333333333,0.0,0.40864250654451595,0.45452750292061467
35,39.99996,baseline,tracking_quality_fallback,56.0,57.0,0.16906103778238987,0.31353248710899184,True,False,False,0.99,1.0,0.0,0.42190691765166943,0.44363156631101797
36,40.999959,none,no_qualified_branch,,60.0,0.0,0.284950048759555,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.5686582948373274
37,41.999958,tracked,baseline_unavailable,,62.0,0.37591598303790247,0.40426327486484065,False,True,True,0.9966666666666667,1.0,0.0,0.06098881971790538,0.6519456158208724
38,42.999956999999995,none,no_qualified_branch,,62.0,0.0,0.4278418818147487,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.35971472337499777
39,43.999956,baseline,tracking_quality_fallback,112.0,62.0,0.40365245164568764,0.340403728876892,True,False,False,0.9966666666666667,1.0,0.0,0.22929013876801443,0.2861677632776682
40,44.999955,none,no_qualified_branch,113.0,61.0,0.40262809450733245,0.3026301629117336,False,False,False,0.9966666666666667,1.0,0.0,0.2903010995176942,0.38732879460759934
41,45.999953999999995,none,no_qualified_branch,,58.0,0.0,0.3707818542889589,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.8590406181518723
42,46.999953,none,no_qualified_branch,,55.0,0.206841735696192,0.32068776953882455,False,False,False,0.9966666666666667,1.0,0.0,0.7262833000514013,0.7703102571703837
43,47.999952,baseline,tracking_quality_fallback,93.0,52.0,0.17891038189394698,0.3143448592492702,True,False,False,0.9966666666666667,1.0,0.0,0.6348629763038725,0.5822142490399455
44,48.999950999999996,baseline,tracking_quality_fallback,94.0,51.0,0.2868757183267681,0.17229356861216702,True,False,False,0.9966666666666667,1.0,0.0,0.6289119423743358,0.5035134643430991
45,49.99995,none,no_qualified_branch,,,0.30866391514861735,0.17357195334108966,False,False,False,1.0,1.0,0.0,0.7130074221270457,0.6276759692115111
46,50.999949,tracked,baseline_unavailable,,52.0,0.31751694712738493,0.3433864600834483,False,True,True,1.0,1.0,0.0,0.613212770039567,0.8127304278898533
47,51.999947999999996,tracked,baseline_unavailable,71.0,52.0,0.26297010377010316,0.34223716836897894,False,True,True,0.9966666666666667,1.0,0.0,0.36618034327165633,0.9447157629405881
48,52.999947,none,no_qualified_branch,,,0.14636399485785115,0.375190522271093,False,False,False,0.9966666666666667,1.0,0.0,0.05293020996116137,0.35150912721821237
49,53.999945999999994,tracked,baseline_unavailable,,75.0,0.1778284078409013,0.393260870077629,False,True,True,0.9966666666666667,1.0,0.0,0.46066917742629687,0.376089802621684
50,54.999945,tracked,baseline_unavailable,,74.0,0.18381063852859097,0.25919211874268033,False,True,True,0.9966666666666667,1.0,0.0,0.07317749848584686,0.5328481480104984
51,55.999944,none,no_qualified_branch,104.0,,0.20001846646453184,0.17933494286443963,False,False,False,0.9966666666666667,1.0,0.0,0.2029266597964835,0.29673148569463975
52,56.999942999999995,none,no_qualified_branch,,,0.0,0.25105893034958016,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.2658360986031429
53,57.999942,tracked,baseline_unavailable,,96.0,0.0,0.346587085513289,False,True,True,0.9966666666666667,1.0,0.0,0.0,0.44083088448892266
54,58.999941,baseline,tracking_quality_fallback,54.0,,0.40736965938042535,0.2452948066954508,True,False,False,0.9966666666666667,1.0,0.0,0.27539774123347743,0.16288414285102762
55,59.999939999999995,none,no_qualified_branch,,,0.21724831175414094,0.3601699571241673,False,False,False,0.9966666666666667,1.0,0.0,0.23580344342434867,0.12666255566610302
56,60.999939,tracked,baseline_unavailable,,67.0,0.46682291911801865,0.3137309351306796,False,True,True,0.9966666666666667,1.0,0.0,0.6980876494015322,0.13007942384452262
57,61.999938,baseline,tracking_quality_fallback,95.0,,0.5645855995401021,0.24046846465924088,True,False,False,1.0,1.0,0.0,0.4326301027457402,0.17459237876975758
58,62.999936999999996,baseline,tracking_quality_fallback,95.0,71.0,0.3291103970879043,0.3590907694638601,True,False,False,0.9966666666666667,1.0,0.0,0.18585201824912412,0.23267331921525167
59,63.999936,baseline,tracking_quality_fallback,91.0,,0.3064154408574313,0.2040886950612359,True,False,False,0.9966666666666667,1.0,0.0,0.4849987012504475,0.20445499228224465
60,64.999935,tracked,baseline_unavailable,,65.0,0.1821643215735492,0.29132110431111247,False,True,True,0.9966666666666667,1.0,0.0,0.06227566492562132,0.22080702523159917
61,65.999934,tracked,baseline_unavailable,,67.0,0.1827886295765818,0.3487141530945344,False,True,True,0.9966666666666667,1.0,0.0,0.07629864479699287,0.2229182136066642
62,66.999933,tracked,baseline_unavailable,,66.0,0.17439660930629522,0.3817645939954211,False,True,True,0.9966666666666667,1.0,0.0,0.2408136978671595,0.28291913781920197
63,67.999932,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.0
64,68.99993099999999,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.0
