time_s,bvp_raw,observed,interpolated_roi
2.5666640999999997,nan,True,False
2.5999974,nan,True,False
2.6333306999999997,nan,True,False
2.666664,nan,True,False
2.6999972999999997,nan,True,False
2.7333306,nan,True,False
2.7666638999999997,nan,True,False
2.7999972,nan,True,False
2.8333304999999998,nan,True,False
2.8666638,nan,True,False
2.8999970999999998,nan,True,False
2.9333304,nan,False,False
2.9666637,nan,False,False
2.999997,nan,False,False
3.0333303,nan,False,False
3.0666636,nan,True,False
3.0999969,nan,True,False
3.1333301999999996,nan,True,False
3.1666635,nan,True,False
3.1999967999999996,nan,False,True
3.2333301,nan,False,True
3.2666633999999997,nan,True,False
3.2999967,nan,True,False
3.3333299999999997,nan,True,False
3.3666633,nan,True,False
3.3999965999999997,nan,True,False
3.4333299,nan,True,False
3.4666631999999997,nan,True,False
3.4999965,nan,True,False
3.5333297999999997,nan,True,False
3.5666631,nan,True,False
3.5999963999999998,nan,True,False
3.6333297,nan,True,False
3.666663,nan,True,False
3.6999963,nan,True,False
3.7333296,nan,True,False
3.7666628999999996,nan,True,False
3.7999962,nan,True,False
3.8333294999999996,nan,True,False
3.8666628,nan,True,False
3.8999960999999996,nan,True,False
3.9333294,nan,True,False
3.9666626999999997,nan,True,False
3.999996,nan,True,False
4.0333293,nan,True,False
4.0666626,nan,True,False
4.0999959,nan,True,False
4.1333291999999995,nan,True,False
4.1666625,nan,True,False
4.1999958,nan,True,False
4.2333291,nan,True,False
4.2666623999999995,nan,True,False
4.2999957,nan,True,False
4.333329,nan,True,False
4.3666623,nan,True,False
4.3999956,nan,True,False
4.433328899999999,nan,True,False
4.4666622,nan,True,False
4.4999955,nan,True,False
4.5333288,nan,True,False
4.566662099999999,nan,True,False
4.5999954,nan,True,False
4.6333287,nan,True,False
4.666662,-1.4814453124999976,True,False
4.699995299999999,-1.4814453125,True,False
4.7333286,-0.5390625000000125,True,False
4.7666619,-0.5390625,True,False
4.7999952,0.5195312499999858,True,False
4.8333284999999995,0.51953125,True,False
4.8666618,1.1562499999999916,True,False
4.8999951,1.15625,True,False
4.9333284,1.7949218749999916,True,False
4.9666616999999995,1.794921875,True,False
4.999995,0.9663085937500111,True,False
5.0333283,0.96630859375,True,False
5.0666616,0.6049804687500048,True,False
5.0999948999999996,0.60498046875,True,False
5.133328199999999,0.4082031250000026,True,False
5.1666615,0.408203125,True,False
5.1999948,-0.0677490234375,True,False
5.2333281,-0.0677490234375013,True,False
5.266661399999999,-0.1651611328125,True,False
5.2999947,-0.16516113281251849,True,False
5.333328,-0.859375,True,False
5.3666613,-0.8593750000000087,True,False
5.399994599999999,-1.076171875,True,False
5.4333279,-1.0761718750000253,True,False
5.4666612,-1.5517578125,True,False
5.4999945,-1.551757812500001,True,False
5.5333277999999995,-1.568359375,True,False
5.5666611,-1.5683593750000235,True,False
5.5999944,-1.8623046875,True,False
5.6333277,-1.8623046874998985,True,False
5.6666609999999995,-0.59423828125,True,False
5.699994299999999,-0.5942382812498135,True,False
5.7333276,1.4052734375,True,False
5.7666609,1.4052734375000395,True,False
5.7999941999999995,1.775390625,False,True
5.833327499999999,1.7753906249999427,True,False
5.8666608,1.2978515625,True,False
5.8999941,1.2978515624999705,True,False
5.9333274,1.076171875,True,False
5.966660699999999,1.076171874999799,False,True
5.999994,-0.294677734375,False,True
6.0333273,-0.29467773437502304,True,False
6.0666606,-0.438720703125,True,False
6.099993899999999,-0.4387207031249893,True,False
6.1333272,-0.376953125,True,False
6.1666605,-0.3769531250002,True,False
6.1999938,-1.44921875,True,False
6.2333270999999995,-1.449218750000079,True,False
6.266660399999999,-1.8447265625,True,False
6.2999937,-1.8447265624997413,True,False
6.333327,-0.630859375,True,False
6.3666602999999995,-0.6308593749995552,True,False
6.399993599999999,1.3330078125,True,False
6.4333269,1.333007812499955,True,False
6.4666602,1.1455078125,True,False
6.4999934999999995,1.145507812500019,True,False
6.533326799999999,1.220703125,True,False
6.5666601,1.2207031249998075,True,False
6.5999934,0.497802734375,True,False
6.6333267,0.4978027343750152,True,False
6.666659999999999,0.55224609375,True,False
6.6999933,0.5522460937498543,True,False
6.7333266,0.055450439453125,True,False
6.7666599,0.05545043945316965,True,False
6.799993199999999,0.201171875,True,False
6.8333265,0.2011718749998776,True,False
6.8666598,-0.1982421875,True,False
6.8999931,-0.198242187500053,True,False
6.9333263999999994,-0.364013671875,True,False
6.966659699999999,-0.3640136718753182,True,False
6.999993,-1.3193359375,True,False
7.0333263,-1.3193359375001377,True,False
7.0666595999999995,-1.716796875,True,False
7.099992899999999,-1.7167968749999323,True,False
7.1333262,-1.53515625,True,False
7.1666595,-1.5351562499989797,True,False
7.1999927999999995,1.2001953125,True,False
7.233326099999999,1.2001953125000169,True,False
7.2666594,1.2421875,True,False
7.2999927,1.2421874999997067,True,False
7.333326,0.50830078125,True,False
7.366659299999999,0.5083007812494342,True,False
7.3999926,-0.81884765625,True,False
7.4333259,-0.8188476562502525,True,False
7.4666592,-1.4111328125,True,False
7.499992499999999,-1.4111328124996907,True,False
7.533325799999999,-0.685546875,True,False
7.5666591,-0.685546874999286,True,False
7.5999924,0.890625,True,False
7.633325699999999,0.8906249999999882,True,False
7.666658999999999,0.86474609375,True,False
7.6999923,0.8647460937497616,True,False
7.7333256,0.36767578125,True,False
7.7666588999999995,0.3676757812507337,True,False
7.799992199999999,1.8974609375,True,False
7.8333255,1.8974609374995728,True,False
7.8666588,1.0537109375,False,True
7.8999920999999995,1.0537109374998057,False,True
7.933325399999999,0.669921875,False,True
7.9666587,0.6699218749997775,True,False
7.999992,0.25244140625,True,False
8.0333253,0.2524414062499611,True,False
8.0666586,0.179443359375,True,False
8.0999919,0.17944335937491987,True,False
8.1333252,0.0362548828125,True,False
8.166658499999999,0.03625488281191743,True,False
8.1999918,-1.0048828125,True,False
8.2333251,-1.004882812499677,True,False
8.266658399999999,-0.45361328125,True,False
8.2999917,-0.4536132812497479,True,False
8.333325,-0.0235748291015625,True,False
8.3666583,-0.023574829101889783,True,False
8.3999916,-0.5576171875,True,False
8.433324899999999,-0.5576171875000173,True,False
8.4666582,-0.5859375,True,False
8.4999915,-0.5859374999995722,True,False
8.533324799999999,0.0830078125,True,False
8.5666581,0.08300781249966199,True,False
8.5999914,-0.445556640625,True,False
8.6333247,-0.44555664062588063,True,False
8.666658,-1.767578125,True,False
8.699991299999999,-1.7675781249986429,True,False
8.7333246,0.269775390625,True,False
8.7666579,0.2697753906262254,True,False
8.7999912,2.109375,True,False
8.8333245,2.1093749999989786,True,False
8.866657799999999,0.634765625,True,False
8.8999911,0.6347656250005067,True,False
8.9333244,1.3662109375,True,False
8.966657699999999,1.3662109374993137,True,False
8.999991,0.412353515625,True,False
9.0333243,0.41235351562471795,True,False
9.0666576,0.02032470703125,True,False
9.0999909,0.02032470703072009,True,False
9.133324199999999,-0.68994140625,True,False
9.1666575,-0.6899414062497186,True,False
9.1999908,-0.312744140625,True,False
9.233324099999999,-0.31274414062502,True,False
9.2666574,-0.338623046875,True,False
9.2999907,-0.3386230468758514,True,False
9.333324,-1.4404296875,True,False
9.3666573,-1.4404296874995617,True,False
9.399990599999999,-0.89208984375,True,False
9.4333239,-0.8920898437494775,True,False
9.4666572,-0.238525390625,True,False
9.4999905,-0.23852539062551725,True,False
9.5333238,-0.86474609375,True,False
9.566657099999999,-0.8647460937490782,True,False
9.5999904,0.251220703125,True,False
9.6333237,0.2512207031265827,True,False
9.666656999999999,2.107421875,True,False
9.6999903,2.1074218749986238,True,False
9.7333236,0.493408203125,True,False
9.7666569,0.49340820312452793,True,False
9.7999902,-0.04345703125,True,False
9.833323499999999,-0.043457031249231046,True,False
9.8666568,0.8310546875,True,False
9.8999901,0.831054687499498,True,False
9.933323399999999,0.27685546875,True,False
9.9666567,0.27685546874977496,True,False
9.99999,0.0284271240234375,True,False
10.0333233,0.028427124023308898,True,False
10.0666566,-0.113525390625,True,False
10.099989899999999,-0.11352539062541643,True,False
10.1333232,-0.56005859375,True,False
10.1666565,-0.5600585937509148,True,False
10.199989799999999,-1.541015625,True,False
10.2333231,-1.5410156249995148,True,False
10.266656399999999,-1.03515625,True,False
10.2999897,-1.0351562499986786,True,False
10.333323,0.34228515625,True,False
10.366656299999999,0.34228515624914746,True,False
10.3999896,-0.5224609375,False,True
10.4333229,-0.5224609375003846,False,True
10.4666562,-0.91259765625,True,False
10.4999895,-0.9125976562479151,True,False
10.533322799999999,1.146484375,True,False
10.5666561,1.1464843750002907,True,False
10.5999894,1.43359375,True,False
10.633322699999999,1.4335937499991318,True,False
10.666656,0.59814453125,True,False
10.699989299999999,0.5981445312499061,True,False
10.7333226,0.5078125,True,False
10.7666559,0.5078125000001582,True,False
10.799989199999999,0.65625,True,False
10.8333225,0.6562499999993281,True,False
10.8666558,0.025848388671875,True,False
10.899989099999999,0.025848388671094628,True,False
10.9333224,-0.6884765625,True,False
10.966655699999999,-0.6884765624984029,True,False
10.999989,0.7734375,True,False
11.0333223,0.7734374999989289,True,False
11.066655599999999,-0.1837158203125,True,False
11.0999889,-0.18371582031308784,True,False
11.1333222,-0.708984375,True,False
11.1666555,-0.7089843750000775,True,False
11.1999888,-0.78173828125,True,False
11.233322099999999,-0.7817382812501256,True,False
11.2666554,-0.90576171875,True,False
11.2999887,-0.9057617187505176,True,False
11.333321999999999,-1.4169921875,True,False
11.3666553,-1.4169921874987665,True,False
11.399988599999999,-0.1312255859375,True,False
11.4333219,-0.1312255859356524,True,False
11.4666552,1.908203125,True,False
11.499988499999999,1.9082031249996536,True,False
11.5333218,1.501953125,True,False
11.5666551,1.501953124999505,True,False
11.599988399999999,0.92138671875,True,False
11.6333217,0.9213867187501519,True,False
11.666654999999999,1.111328125,True,False
11.6999883,1.1113281249992755,True,False
11.7333216,0.1402587890625,True,False
11.766654899999999,0.14025878906216097,True,False
11.7999882,-0.34912109375,True,False
11.8333215,-0.3491210937501478,True,False
11.8666548,-0.5625,True,False
11.8999881,-0.562499999999568,True,False
11.933321399999999,0.11297607421875,True,False
11.9666547,0.11297607421814251,True,False
11.999988,-0.92333984375,True,False
12.033321299999999,-0.9233398437501507,True,False
12.0666546,-1.2060546875,True,False
12.099987899999999,-1.206054687499783,True,False
12.1333212,-0.798828125,False,True
12.1666545,-0.7988281250004243,False,True
12.199987799999999,-1.68359375,False,True
12.2333211,-1.6835937499996885,True,False
12.2666544,-0.953125,True,False
12.299987699999999,-0.9531249999991647,True,False
12.333321,1.2861328125,True,False
12.366654299999999,1.2861328124999893,True,False
12.3999876,1.2578125,False,True
12.4333209,1.2578124999999938,False,True
12.466654199999999,1.23828125,False,True
12.4999875,1.238281249999837,True,False
12.533320799999998,0.62646484375,True,False
12.5666541,0.6264648437500641,True,False
12.5999874,0.9267578125,True,False
12.633320699999999,0.9267578124998346,True,False
12.666654,-0.108154296875,True,False
12.6999873,-0.10815429687506047,True,False
12.733320599999999,-0.486328125,True,False
12.7666539,-0.4863281249999868,True,False
12.799987199999999,-0.362548828125,True,False
12.8333205,-0.36254882812505457,True,False
12.8666538,-1.38671875,True,False
12.899987099999999,-1.38671875,True,False
12.9333204,-1.3310546875,True,False
12.9666537,-1.3310546875,True,False
12.999986999999999,-1.9248046874999685,True,False
13.0333203,-1.9248046875,True,False
13.066653599999999,-1.026367187500048,True,False
13.0999869,-1.0263671875,True,False
13.1333202,1.2753906249997549,True,False
13.166653499999999,1.275390625,True,False
13.1999868,2.3457031249998286,True,False
13.233320099999998,2.345703125,True,False
13.2666534,2.1503906250000417,True,False
13.2999867,2.150390625,True,False
13.333319999999999,1.1357421875002702,True,False
13.3666533,1.1357421875,True,False
13.3999866,0.4101562500001933,True,False
13.433319899999999,0.41015625,True,False
13.4666532,0.1486816406250836,True,False
13.499986499999999,0.148681640625,True,False
13.5333198,-0.6801757812496908,True,False
13.5666531,-0.68017578125,True,False
13.599986399999999,-0.776367187499959,True,False
13.6333197,-0.7763671875,True,False
13.666653,-0.6269531250000637,True,False
13.699986299999999,-0.626953125,True,False
13.7333196,0.8564453124992886,True,False
13.766652899999999,0.8564453125,True,False
13.7999862,0.5952148437501392,True,False
13.8333195,0.59521484375,True,False
13.866652799999999,-0.7822265624991926,True,False
13.8999861,-0.7822265625,True,False
13.933319399999998,-0.7900390624999954,True,False
13.9666527,-0.7900390625,True,False
13.999986,-1.2353515624997153,True,False
14.033319299999999,-1.2353515625,True,False
14.0666526,-1.974609374999488,False,True
14.0999859,-1.974609375,True,False
14.133319199999999,-0.44531250000114087,True,False
14.1666525,-0.4453125,True,False
14.199985799999999,2.6367187499977005,True,False
14.2333191,2.63671875,True,False
14.2666524,0.7832031250014815,True,False
14.299985699999999,0.783203125,True,False
14.333319,0.09985351562558265,True,False
14.3666523,0.099853515625,True,False
14.399985599999999,0.9042968749992711,True,False
14.4333189,0.904296875,True,False
14.466652199999999,0.3022460937505774,True,False
14.4999855,0.30224609375,True,False
14.5333188,-0.3571777343743674,True,False
14.566652099999999,-0.357177734375,True,False
14.5999854,0.7202148437489091,True,False
14.633318699999998,0.72021484375,True,False
14.666652,0.9853515624997173,True,False
14.6999853,0.9853515625,True,False
14.733318599999999,-0.33471679687352274,True,False
14.7666519,-0.334716796875,True,False
14.7999852,-0.5786132812497271,True,False
14.833318499999999,-0.57861328125,True,False
14.8666518,-0.9877929687495203,True,False
14.899985099999999,-0.98779296875,False,True
14.9333184,-1.1718749999997744,False,True
14.9666517,-1.171875,False,True
14.999984999999999,-1.4287109374996714,True,False
15.0333183,-1.4287109375,True,False
15.066651599999998,1.8652343749957874,True,False
15.099984899999999,1.865234375,True,False
15.1333182,1.3906250000006324,True,False
15.166651499999999,1.390625,True,False
15.1999848,-0.41699218749749534,True,False
15.2333181,-0.4169921875,True,False
15.266651399999999,0.3061523437489595,True,False
15.2999847,0.30615234375,True,False
15.333317999999998,0.05050659179724282,True,False
15.3666513,0.050506591796875,False,True
15.3999846,-0.7475585937488092,False,True
15.433317899999999,-0.74755859375,False,True
15.4666512,0.6318359374978681,True,False
15.4999845,0.6318359375,True,False
15.533317799999999,1.2890624999989493,True,False
15.5666511,1.2890625,True,False
15.599984399999999,-0.059692382810272004,True,False
15.6333177,-0.0596923828125,True,False
15.666651,-0.3186035156245723,False,True
15.699984299999999,-0.318603515625,True,False
15.7333176,-0.9873046874988597,True,False
15.766650899999998,-0.9873046875,True,False
15.799984199999999,-1.2099609374996083,True,False
15.8333175,-1.2099609375,True,False
15.866650799999999,-0.9501953125004707,True,False
15.8999841,-0.9501953125,True,False
15.9333174,0.07299804687314615,True,False
15.966650699999999,0.072998046875,True,False
15.999984,1.8574218749966718,True,False
16.0333173,1.857421875,True,False
16.0666506,1.1142578125014257,True,False
16.099983899999998,1.1142578125,True,False
16.1333172,0.9716796875002811,False,True
16.1666505,0.9716796875,True,False
16.1999838,0.3544921875012169,True,False
16.2333171,0.3544921875,True,False
16.2666504,-0.6318359374980026,True,False
16.2999837,-0.6318359375,True,False
16.333316999999997,-0.9838867187492684,False,True
16.3666503,-0.98388671875,True,False
16.3999836,-0.03512573242389738,True,False
16.433316899999998,-0.035125732421875,True,False
16.4666502,1.0820312499976186,True,False
16.4999835,1.08203125,True,False
16.533316799999998,0.0410461425803994,True,False
16.5666501,0.041046142578125,True,False
16.5999834,0.09246826171863491,True,False
16.633316699999998,0.09246826171875,True,False
16.66665,-0.6582031249982798,True,False
16.6999833,-0.658203125,True,False
16.7333166,-1.2148437499987246,True,False
16.7666499,-1.21484375,True,False
16.7999832,-1.2490234374999198,True,False
16.8333165,-1.2490234375,True,False
16.866649799999998,0.3576660156211471,True,False
16.8999831,0.357666015625,True,False
16.9333164,1.6464843749968405,True,False
16.966649699999998,1.646484375,True,False
16.999983,0.48242187500291567,True,False
17.0333163,0.482421875,True,False
17.066649599999998,0.5039062499999462,True,False
17.0999829,0.50390625,True,False
17.1333162,-0.11779785156090972,True,False
17.1666495,-0.1177978515625,True,False
17.1999828,-0.4438476562491486,True,False
17.2333161,-0.44384765625,True,False
17.2666494,-0.9165039062487406,True,False
17.299982699999997,-0.91650390625,True,False
17.333316,0.5400390624961189,True,False
17.3666493,0.5400390625,True,False
17.399982599999998,0.24938964843828998,True,False
17.4333159,0.2493896484375,True,False
17.4666492,-0.38354492187324607,True,False
17.499982499999998,-0.383544921875,True,False
17.5333158,-1.0664062499980713,True,False
17.5666491,-1.06640625,True,False
17.5999824,-1.1103515624998759,True,False
17.6333157,-1.1103515625,True,False
17.666649,-2.1445312499970237,True,False
17.6999823,-2.14453125,True,False
17.733315599999997,0.8007812499913673,True,False
17.7666489,0.80078125,True,False
17.7999822,2.2558593749956577,True,False
17.833315499999998,2.255859375,True,False
17.8666488,0.5722656250050242,True,False
17.8999821,0.572265625,True,False
17.933315399999998,0.20239257812612355,True,False
17.9666487,0.202392578125,True,False
17.999982,-0.12438964843648997,True,False
18.033315299999998,-0.1243896484375,True,False
18.0666486,-0.541992187498687,True,False
18.0999819,-0.5419921875,True,False
18.1333152,-0.582031249999872,True,False
18.1666485,-0.58203125,True,False
18.1999818,1.4941406249933613,True,False
18.2333151,1.494140625,True,False
18.266648399999998,0.30200195312887534,True,False
18.2999817,0.302001953125,True,False
18.333315,-0.20568847656082256,True,False
18.366648299999998,-0.2056884765625,True,False
18.3999816,-0.9062499999976481,True,False
18.4333149,-0.90625,True,False
18.466648199999998,-1.2548828124988294,True,False
18.4999815,-1.2548828125,False,True
18.5333148,-1.7080078124984546,False,True
18.5666481,-1.7080078125,True,False
18.5999814,-0.9428710937526503,True,False
18.6333147,-0.94287109375,True,False
18.666648,2.1328124999891824,True,False
18.699981299999997,2.1328125,True,False
18.7333146,nan,True,False
18.7666479,nan,True,False
18.799981199999998,nan,False,True
18.8333145,nan,True,False
18.8666478,nan,True,False
18.899981099999998,nan,True,False
18.9333144,nan,True,False
18.9666477,nan,True,False
18.999981,nan,True,False
19.0333143,nan,True,False
19.0666476,nan,True,False
19.0999809,nan,True,False
19.133314199999997,nan,True,False
19.1666475,nan,True,False
19.1999808,nan,True,False
19.233314099999998,nan,True,False
19.2666474,nan,True,False
19.2999807,nan,True,False
19.333313999999998,nan,True,False
19.3666473,nan,True,False
19.3999806,nan,True,False
19.433313899999998,nan,False,True
19.4666472,nan,False,True
19.4999805,nan,True,False
19.5333138,nan,True,False
19.566647099999997,nan,True,False
19.5999804,nan,True,False
19.6333137,nan,True,False
19.666646999999998,nan,True,False
19.6999803,nan,True,False
19.7333136,nan,True,False
19.766646899999998,nan,True,False
19.7999802,nan,True,False
19.8333135,nan,True,False
19.866646799999998,nan,True,False
19.8999801,nan,True,False
19.9333134,nan,True,False
19.9666467,nan,True,False
19.99998,nan,True,False
20.0333133,nan,True,False
20.0666466,nan,True,False
20.099979899999997,nan,True,False
20.1333132,nan,True,False
20.1666465,nan,True,False
20.199979799999998,nan,True,False
20.2333131,nan,True,False
20.2666464,nan,True,False
20.299979699999998,nan,True,False
20.333313,nan,False,False
20.3666463,nan,False,False
20.399979599999998,nan,False,False
20.4333129,nan,False,False
20.4666462,nan,True,False
20.4999795,nan,True,False
20.533312799999997,nan,True,False
20.5666461,nan,True,False
20.5999794,nan,True,False
20.633312699999998,nan,True,False
20.666646,nan,True,False
20.6999793,nan,True,False
20.733312599999998,nan,True,False
20.7666459,nan,True,False
20.7999792,nan,True,False
20.833312499999998,nan,True,False
20.8666458,nan,True,False
20.8999791,nan,True,False
20.9333124,nan,True,False
20.966645699999997,nan,True,False
20.999979,nan,True,False
21.0333123,nan,True,False
21.066645599999998,nan,True,False
21.0999789,nan,True,False
21.1333122,nan,True,False
21.166645499999998,nan,True,False
21.1999788,nan,True,False
21.2333121,nan,True,False
21.266645399999998,nan,False,True
21.2999787,nan,False,True
21.333312,nan,False,True
21.3666453,nan,True,False
21.399978599999997,nan,True,False
21.4333119,nan,True,False
21.4666452,nan,True,False
21.499978499999997,nan,True,False
21.5333118,nan,True,False
21.5666451,nan,True,False
21.599978399999998,nan,True,False
21.6333117,nan,True,False
21.666645,nan,True,False
21.699978299999998,nan,True,False
21.7333116,nan,False,True
21.7666449,nan,False,True
21.799978199999998,nan,False,True
21.8333115,nan,True,False
21.8666448,nan,True,False
21.8999781,nan,True,False
21.933311399999997,nan,True,False
21.9666447,nan,True,False
21.999978,nan,True,False
22.033311299999998,nan,True,False
22.0666446,nan,True,False
22.0999779,nan,True,False
22.133311199999998,nan,True,False
22.1666445,nan,True,False
22.1999778,nan,False,True
22.233311099999998,nan,False,True
22.2666444,nan,True,False
22.2999777,nan,True,False
22.333311,nan,True,False
22.366644299999997,nan,True,False
22.3999776,nan,True,False
22.4333109,nan,True,False
22.466644199999998,nan,True,False
22.4999775,nan,True,False
22.5333108,nan,False,True
22.566644099999998,nan,True,False
22.5999774,nan,True,False
22.6333107,nan,True,False
22.666643999999998,nan,True,False
22.6999773,nan,True,False
22.7333106,nan,True,False
22.7666439,nan,True,False
22.799977199999997,nan,True,False
22.8333105,nan,True,False
22.8666438,nan,True,False
22.899977099999997,nan,True,False
22.9333104,nan,False,True
22.9666437,nan,False,True
22.999976999999998,nan,False,True
23.0333103,nan,True,False
23.0666436,nan,True,False
23.099976899999998,nan,True,False
23.1333102,nan,True,False
23.1666435,nan,False,False
23.199976799999998,nan,False,False
23.233310099999997,nan,False,False
23.2666434,nan,False,False
23.2999767,nan,True,False
23.333309999999997,nan,True,False
23.3666433,nan,True,False
23.3999766,nan,True,False
23.433309899999998,nan,True,False
23.4666432,nan,True,False
23.4999765,nan,True,False
23.533309799999998,nan,True,False
23.5666431,nan,True,False
23.5999764,nan,True,False
23.633309699999998,nan,True,False
23.666643,nan,True,False
23.6999763,nan,True,False
23.7333096,nan,True,False
23.766642899999997,nan,True,False
23.7999762,nan,True,False
23.8333095,nan,True,False
23.866642799999997,nan,True,False
23.8999761,nan,True,False
23.9333094,nan,True,False
23.966642699999998,nan,True,False
23.999976,nan,True,False
24.0333093,nan,True,False
24.066642599999998,nan,True,False
24.0999759,nan,True,False
24.1333092,nan,False,True
24.1666425,nan,False,True
24.199975799999997,nan,False,True
24.2333091,nan,True,False
24.2666424,nan,True,False
24.299975699999997,nan,True,False
24.333309,nan,True,False
24.3666423,nan,True,False
24.399975599999998,nan,True,False
24.4333089,nan,True,False
24.4666422,nan,True,False
24.499975499999998,nan,True,False
24.5333088,nan,True,False
24.5666421,nan,True,False
24.599975399999998,nan,True,False
24.633308699999997,nan,True,False
24.666642,nan,True,False
24.6999753,nan,True,False
24.733308599999997,nan,True,False
24.7666419,nan,True,False
24.7999752,nan,True,False
24.833308499999998,nan,True,False
24.8666418,nan,True,False
24.8999751,-0.008659362792962477,True,False
24.933308399999998,-0.00865936279296875,True,False
24.9666417,-0.6713867187499911,True,False
24.999975,-0.67138671875,True,False
25.033308299999998,-0.03283691406250844,True,False
25.066641599999997,-0.0328369140625,True,False
25.0999749,0.017044067382811834,True,False
25.1333082,0.0170440673828125,True,False
25.166641499999997,-0.057830810546874,True,False
25.1999748,-0.057830810546875,True,False
25.2333081,-0.8408203124999897,True,False
25.266641399999997,-0.8408203125,True,False
25.2999747,0.41284179687498335,True,False
25.333308,0.412841796875,True,False
25.366641299999998,1.7929687499999816,True,False
25.3999746,1.79296875,True,False
25.4333079,0.349609375,True,False
25.466641199999998,0.3496093749999989,True,False
25.4999745,0.26708984375,True,False
25.5333078,0.2670898437499984,True,False
25.5666411,0.2064208984375,True,False
25.599974399999997,0.2064208984374621,True,False
25.6333077,-0.7412109375,True,False
25.666641,-0.7412109375000312,True,False
25.699974299999997,-1.326171875,True,False
25.7333076,-1.326171875000005,True,False
25.7666409,-1.404296875,True,False
25.799974199999998,-1.404296874999851,True,False
25.8333075,0.458740234375,True,False
25.8666408,0.4587402343749791,True,False
25.899974099999998,0.197021484375,True,False
25.9333074,0.19702148437488218,True,False
25.9666407,-1.06640625,True,False
25.999973999999998,-1.0664062499997575,True,False
26.033307299999997,1.208984375,True,False
26.0666406,1.2089843749999933,True,False
26.0999739,1.1533203125,True,False
26.133307199999997,1.1533203124999085,True,False
26.1666405,0.466552734375,True,False
26.1999738,0.4665527343748279,True,False
26.233307099999998,-0.70751953125,True,False
26.2666404,-0.7075195312499024,True,False
26.2999737,-0.096923828125,True,False
26.333306999999998,-0.09692382812500917,True,False
26.3666403,-0.14990234375,True,False
26.3999736,-0.14990234375029315,True,False
26.433306899999998,-1.7216796875,True,False
26.466640199999997,-1.72167968749986,True,False
26.4999735,-1.0205078125,True,False
26.5333068,-1.0205078124997695,True,False
26.566640099999997,0.060760498046875,True,False
26.5999734,0.06076049804697592,True,False
26.6333067,0.50634765625,True,False
26.666639999999997,0.5063476562497429,True,False
26.6999733,-0.56591796875,True,False
26.7333066,-0.5659179687496072,True,False
26.766639899999998,0.98583984375,True,False
26.7999732,0.9858398437500394,True,False
26.8333065,1.1337890625,True,False
26.866639799999998,1.1337890624996498,True,False
26.8999731,-0.1177978515625,True,False
26.9333064,-0.11779785156265238,True,False
26.966639699999998,-0.6376953125,True,False
26.999972999999997,-0.6376953124999568,True,False
27.0333063,-0.49658203125,True,False
27.0666396,-0.4965820312502135,True,False
27.099972899999997,-1.193359375,True,False
27.1333062,-1.1933593750000213,True,False
27.1666395,-1.259765625,True,False
27.199972799999998,-1.2597656249999019,True,False
27.2333061,-0.96533203125,True,False
27.2666394,-0.9653320312490723,True,False
27.299972699999998,1.712890625,True,False
27.333306,1.712890624999745,True,False
27.3666393,1.029296875,True,False
27.399972599999998,1.0292968749997244,True,False
27.433305899999997,0.290771484375,False,True
27.4666392,0.29077148437513595,True,False
27.4999725,0.630859375,True,False
