window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
13,17.999982,baseline,tracking_quality_fallback,81.0,70.0,0.3595158960806089,0.3852837255105522,True,False,False,1.0,1.0,0.0,0.5164425320685401,0.30318867359059715
14,18.999981,none,no_qualified_branch,,71.0,0.140897196884193,0.21875255237961153,False,False,False,1.0,1.0,0.0,0.07479897467936143,0.5169691403141212
15,19.99998,none,no_qualified_branch,,,0.24266029644569223,0.23654649996059687,False,False,False,1.0,1.0,0.0,0.6694678789955879,0.31694158838023606
16,20.999979,baseline,tracking_quality_fallback,58.0,,0.5085472797293337,0.19475310840675059,True,False,False,1.0,1.0,0.0,0.26621954015867305,0.23265541590457703
17,21.999978,baseline,tracking_quality_fallback,59.0,,0.4792757039915263,0.2214138098855927,True,False,False,1.0,1.0,0.0,0.4368319838206379,0.28704627501300745
18,22.999976999999998,baseline,tracking_quality_fallback,60.0,,0.2657868707568826,0.20684523704102337,True,False,False,1.0,1.0,0.0,0.7255555134224497,0.41378700332218227
19,23.999976,none,no_qualified_branch,60.0,,0.35843777505736,0.23685354423676974,False,False,False,1.0,1.0,0.0,0.5799939694976575,0.5944824228066344
20,24.999975,tracked,baseline_unavailable,,73.0,0.23906585545543796,0.39951319736557117,False,True,True,1.0,1.0,0.0,0.10265603614283596,0.2405060527082748
21,25.999973999999998,tracked,baseline_unavailable,,64.0,0.29873825300149964,0.424488986433214,False,True,True,1.0,1.0,0.0,0.05699204757515006,0.5811330964326399
22,26.999972999999997,tracked,baseline_unavailable,,65.0,0.27844880100834923,0.4163768730366435,False,True,True,1.0,1.0,0.0,0.0918450221482339,0.4334472273608436
23,27.999972,tracked,baseline_unavailable,,64.0,0.31117802021882984,0.39236568606671385,False,True,True,1.0,1.0,0.0,0.16573202881905455,0.33270463050222654
24,28.999971,baseline,frequency_disagreement_fallback,84.0,63.0,0.5057029792090563,0.40832093309823897,True,True,True,1.0,1.0,0.0,0.29891982833025305,0.242685362736321
25,29.999969999999998,baseline,tracking_quality_fallback,84.0,63.0,0.3355540474371752,0.4142674602517818,True,False,False,1.0,1.0,0.0,0.3494422613851252,0.21272693062870487
26,30.999969,baseline,tracking_quality_fallback,82.0,63.0,0.4969104053304903,0.3050852411686972,True,False,False,1.0,1.0,0.0,0.19682915190930225,0.13547340362959606
27,31.999968,baseline,tracking_quality_fallback,79.0,,0.4767839112546756,0.21609214889386313,True,False,False,1.0,1.0,0.0,0.08809935376699209,0.07562311556810607
28,32.999967,baseline,baseline_evidence_retained,79.0,76.0,0.5404434625641878,0.2603952933208715,True,True,True,1.0,1.0,0.0,0.14506720605777784,0.28301794793163165
29,33.999966,baseline,tracking_quality_fallback,81.0,,0.4225382135144633,0.20757774392091818,True,False,False,1.0,1.0,0.0,0.1254160202045712,0.20872541796598854
30,34.999964999999996,baseline,baseline_evidence_retained,80.0,85.0,0.2897347135501481,0.25261629465866847,True,True,True,1.0,1.0,0.0,0.1128203747770306,0.11653323948779587
31,35.999964,none,no_qualified_branch,,,0.0,0.23773548536815217,False,False,False,1.0,1.0,0.0,0.0,0.27639446514972527
32,36.999963,tracked,baseline_unavailable,,88.0,0.0,0.28037696678105223,False,True,True,1.0,1.0,0.0,0.0,0.20811961870975532
33,37.999962,baseline,tracking_quality_fallback,90.0,,0.21267771513689956,0.21336382736946702,True,False,False,1.0,1.0,0.0,0.22565602417397826,0.49135525850095946
34,38.999961,baseline,tracking_quality_fallback,91.0,,0.195567907930109,0.18669107495100998,True,False,False,1.0,1.0,0.0,0.32363095908051304,0.35855432495014605
35,39.99996,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
36,40.999959,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
