window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
13,17.999982,baseline,tracking_quality_fallback,81.0,70.0,0.40882920628335667,0.41493654582245076,True,False,False,1.0,1.0,0.0,0.02061895514255122,0.018668786736442518
14,18.999981,none,no_qualified_branch,,71.0,0.3054642540327153,0.2491475080170917,False,False,False,1.0,1.0,0.0,0.036140644888194684,0.028847108477361143
15,19.99998,none,no_qualified_branch,,,0.28201531340115454,0.26006454415902486,False,False,False,1.0,1.0,0.0,0.04625101106749947,0.018307543816020393
16,20.999979,baseline,tracking_quality_fallback,58.0,,0.5426544378870407,0.2527801333250453,True,False,False,1.0,1.0,0.0,0.015803018930315344,0.0523081619783352
17,21.999978,baseline,tracking_quality_fallback,59.0,,0.5349326180651166,0.24380907842182178,True,False,False,1.0,1.0,0.0,0.023051492853446966,0.014332268162237032
18,22.999976999999998,baseline,tracking_quality_fallback,60.0,,0.3149130670280304,0.23665063350424156,True,False,False,1.0,1.0,0.0,0.05777851481793329,0.03216736652167867
19,23.999976,none,no_qualified_branch,60.0,,0.4119509612990501,0.27397066379888224,False,False,False,1.0,1.0,0.0,0.06940208328062072,0.06917555526792794
20,24.999975,tracked,baseline_unavailable,,73.0,0.24350675815027287,0.4220966128308788,False,True,True,1.0,1.0,0.0,0.011895412266669998,0.027991887191712327
21,25.999973999999998,tracked,baseline_unavailable,,64.0,0.3028445463196528,0.4889670375872708,False,True,True,1.0,1.0,0.0,0.005583833581812897,0.06182191959999705
22,26.999972999999997,tracked,baseline_unavailable,,65.0,0.28480781181601744,0.46196049937525024,False,True,True,1.0,1.0,0.0,0.005129670331610441,0.04299228273523865
23,27.999972,tracked,baseline_unavailable,,64.0,0.32457870995867,0.42466339984723633,False,True,True,1.0,1.0,0.0,0.003023613983841141,0.030829975304842074
24,28.999971,baseline,frequency_disagreement_fallback,84.0,63.0,0.5462941853879201,0.432246986683117,True,True,True,1.0,1.0,0.0,0.0018456276448612122,0.022521016362267478
25,29.999969999999998,baseline,tracking_quality_fallback,84.0,63.0,0.36754496162704237,0.4353336731071823,True,False,False,1.0,1.0,0.0,0.0017206147741915818,0.020137581292864398
26,30.999969,baseline,tracking_quality_fallback,82.0,63.0,0.5224153888170163,0.3138349049032916,True,False,False,1.0,1.0,0.0,0.0016233187521623802,0.012776412563277351
27,31.999968,baseline,tracking_quality_fallback,79.0,,0.48710207354364327,0.21975084622282315,True,False,False,1.0,1.0,0.0,0.003441241835465309,0.00725288062011311
28,32.999967,baseline,baseline_evidence_retained,79.0,76.0,0.5597366745980404,0.27811201268940144,True,True,True,1.0,1.0,0.0,0.007450524718153394,0.01506678034030136
29,33.999966,baseline,tracking_quality_fallback,81.0,,0.43569461080311306,0.21880571018424183,True,False,False,1.0,1.0,0.0,0.004774704138890792,0.007469972512826651
30,34.999964999999996,baseline,baseline_evidence_retained,80.0,85.0,0.29814341283757234,0.26640771520684,True,True,True,1.0,1.0,0.0,0.009310972415412741,0.00914380076512254
31,35.999964,none,no_qualified_branch,,,0.0,0.2616239326345029,False,False,False,1.0,1.0,0.0,0.0,0.021942988786784256
32,36.999963,tracked,baseline_unavailable,,88.0,0.0,0.29506446071939707,False,True,True,1.0,1.0,0.0,0.0,0.009482688028426601
33,37.999962,baseline,tracking_quality_fallback,90.0,,0.22880824800479715,0.23794486392614922,True,False,False,1.0,1.0,0.0,0.01607781702760359,0.035795386894127625
34,38.999961,baseline,tracking_quality_fallback,91.0,,0.21836054824449824,0.21309381984227058,True,False,False,1.0,1.0,0.0,0.02279434057807654,0.03922125958632723
35,39.99996,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
36,40.999959,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
