window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
12,16.999983,11.999988,21.999978,True,63.5,63.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""left_cheek"": 79.0, ""right_cheek"": 48.0}",False,31.0,0.07302160844896521
13,17.999982,12.999986999999999,22.999976999999998,True,80.5,80.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/chrom""]","{""left_cheek"": 80.0, ""right_cheek"": 81.0}",True,1.0,0.12302763553955647
14,18.999981,13.999986,23.999976,True,81.5,81.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""left_cheek"": 82.0, ""right_cheek"": 81.0}",True,1.0,0.12911077681673672
15,19.99998,14.999984999999999,24.999975,True,81.0,81.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/chrom"", ""baseline/right_cheek/chrom""]","{""left_cheek"": 81.0, ""right_cheek"": 81.0}",True,0.0,0.1114524386823178
16,20.999979,15.999984,25.999973999999998,True,76.0,76.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom""]","{""forehead"": 72.0, ""left_cheek"": 80.0}",False,8.0,0.058810816286063966
17,21.999978,16.999983,26.999972999999997,True,75.5,75.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/left_cheek/chrom""]","{""forehead"": 74.0, ""left_cheek"": 77.0}",True,3.0,0.070139686850263
18,22.999976999999998,17.999982,27.999972,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
19,23.999976,18.999981,28.999971,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
20,24.999975,19.99998,29.999969999999998,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
21,25.999973999999998,20.999979,30.999969,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
22,26.999972999999997,21.999978,31.999968,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
23,27.999972,22.999976999999998,32.999967,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
24,28.999971,23.999976,33.999966,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
25,29.999969999999998,24.999975,34.999964999999996,True,72.5,72.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos""]","{""forehead"": 83.0, ""left_cheek"": 62.0}",False,21.0,0.09366251011202227
26,30.999969,25.999973999999998,35.999964,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
27,31.999968,26.999972999999997,36.999963,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
28,32.999967,27.999972,37.999962,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
29,33.999966,28.999971,38.999961,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
30,34.999964999999996,29.999969999999998,39.99996,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
31,35.999964,30.999969,40.999959,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
32,36.999963,31.999968,41.999958,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
33,37.999962,32.999967,42.999956999999995,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
34,38.999961,33.999966,43.999956,True,125.0,125.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/left_cheek/pos"", ""baseline/right_cheek/pos""]","{""left_cheek"": 98.0, ""right_cheek"": 152.0}",False,54.0,0.05712998321452827
35,39.99996,34.999964999999996,44.999955,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
36,40.999959,35.999964,45.999953999999995,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
