window_index,time_s,window_start_s,window_end_s,accepted,ridge_bpm,raw_estimate_bpm,status,hr_source,aggregation_mode,eligible_patches,eligible_regions,contributing_patches,contributing_regions,waveform_generated,selected_channels_json,region_medians_json,estimate_near_contributor_peak,region_median_spread_bpm,selected_cluster_score
10,14.999984999999999,9.99999,19.99998,True,93.5,93.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/chrom"", ""baseline/right_cheek/pos""]","{""forehead"": 94.0, ""right_cheek"": 93.0}",True,1.0,0.1517534300484082
11,15.999984,10.999989,20.999979,True,94.0,94.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 94.0, ""right_cheek"": 94.0}",True,0.0,0.15316430904998893
12,16.999983,11.999988,21.999978,True,95.0,95.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 95.0, ""right_cheek"": 95.0}",True,0.0,0.15251486623893198
13,17.999982,12.999986999999999,22.999976999999998,True,96.0,96.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 96.0, ""right_cheek"": 96.0}",True,0.0,0.15976798528929473
14,18.999981,13.999986,23.999976,True,95.0,95.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 95.0, ""right_cheek"": 95.0}",True,0.0,0.1615898667404811
15,19.99998,14.999984999999999,24.999975,True,94.5,94.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 95.0, ""right_cheek"": 94.0}",True,1.0,0.14368717828598013
16,20.999979,15.999984,25.999973999999998,True,94.0,94.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/pos"", ""baseline/right_cheek/pos""]","{""forehead"": 96.0, ""right_cheek"": 92.0}",True,4.0,0.11376394335956214
17,21.999978,16.999983,26.999972999999997,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
18,22.999976999999998,17.999982,27.999972,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
19,23.999976,18.999981,28.999971,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
20,24.999975,19.99998,29.999969999999998,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
21,25.999973999999998,20.999979,30.999969,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
22,26.999972999999997,21.999978,31.999968,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
23,27.999972,22.999976999999998,32.999967,True,186.0,186.0,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos""]","{""forehead"": 186.0, ""left_cheek"": 186.0}",True,0.0,0.12605321983728313
24,28.999971,23.999976,33.999966,True,186.5,186.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/pos""]","{""forehead"": 185.0, ""left_cheek"": 188.0}",True,3.0,0.09153650780529417
25,29.999969999999998,24.999975,34.999964999999996,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
26,30.999969,25.999973999999998,35.999964,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
27,31.999968,26.999972999999997,36.999963,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
28,32.999967,27.999972,37.999962,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
29,33.999966,28.999971,38.999961,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
30,34.999964999999996,29.999969999999998,39.99996,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
31,35.999964,30.999969,40.999959,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
32,36.999963,31.999968,41.999958,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
33,37.999962,32.999967,42.999956999999995,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
34,38.999961,33.999966,43.999956,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
35,39.99996,34.999964999999996,44.999955,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
36,40.999959,35.999964,45.999953999999995,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
37,41.999958,36.999963,46.999953,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
38,42.999956999999995,37.999962,47.999952,True,187.5,187.5,accepted,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,2,2,True,"[""baseline/forehead/chrom"", ""baseline/left_cheek/chrom""]","{""forehead"": 187.0, ""left_cheek"": 188.0}",True,1.0,0.18397386597725926
39,43.999956,38.999961,48.999950999999996,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
40,44.999955,39.99996,49.99995,False,,,no_multiregion_psd_cluster,spatial_aggregation_of_saved_patch_BVP,psd_cluster,3,3,0,0,False,[],{},False,,
41,45.999953999999995,40.999959,50.999949,False,,,insufficient_regions,spatial_aggregation_of_saved_patch_BVP,psd_cluster,0,0,0,0,False,[],{},False,,
