window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
13,17.999982,baseline,tracking_quality_fallback,81.0,70.0,0.35951589608061507,0.38528372551055295,True,False,False,1.0,1.0,0.0,0.5164425320685093,0.30318867359056445
14,18.999981,none,no_qualified_branch,,71.0,0.1408971968841897,0.21875255237960553,False,False,False,1.0,1.0,0.0,0.07479897467933554,0.5169691403141444
15,19.99998,none,no_qualified_branch,,,0.24266029644569775,0.23654649996060265,False,False,False,1.0,1.0,0.0,0.6694678789955765,0.31694158838018455
16,20.999979,baseline,tracking_quality_fallback,58.0,,0.508547279729327,0.19475310840675256,True,False,False,1.0,1.0,0.0,0.2662195401586931,0.23265541590455263
17,21.999978,baseline,tracking_quality_fallback,59.0,,0.4792757039915176,0.22141380988559298,True,False,False,1.0,1.0,0.0,0.4368319838206712,0.2870462750130119
18,22.999976999999998,baseline,tracking_quality_fallback,60.0,,0.26578687075687635,0.20684523704102237,True,False,False,1.0,1.0,0.0,0.7255555134224901,0.41378700332220003
19,23.999976,none,no_qualified_branch,60.0,,0.35843777505735636,0.23685354423677152,False,False,False,1.0,1.0,0.0,0.5799939694976598,0.594482422806602
20,24.999975,tracked,baseline_unavailable,,73.0,0.23906585545543446,0.3995131973655744,False,True,True,1.0,1.0,0.0,0.10265603614285675,0.240506052708254
21,25.999973999999998,tracked,baseline_unavailable,,64.0,0.2987382530014933,0.4244889864332156,False,True,True,1.0,1.0,0.0,0.05699204757514844,0.5811330964326349
22,26.999972999999997,tracked,baseline_unavailable,,65.0,0.27844880100835173,0.41637687303664705,False,True,True,1.0,1.0,0.0,0.09184502214821738,0.4334472273608493
23,27.999972,tracked,baseline_unavailable,,64.0,0.3111780202188333,0.3923656860667187,False,True,True,1.0,1.0,0.0,0.16573202881901064,0.33270463050221394
24,28.999971,baseline,frequency_disagreement_fallback,84.0,63.0,0.5057029792090678,0.4083209330982428,True,True,True,1.0,1.0,0.0,0.2989198283301845,0.2426853627363012
25,29.999969999999998,baseline,tracking_quality_fallback,84.0,63.0,0.33555404743717526,0.41426746025178524,True,False,False,1.0,1.0,0.0,0.3494422613850787,0.2127269306286758
26,30.999969,baseline,tracking_quality_fallback,82.0,63.0,0.49691040533048975,0.3050852411686977,True,False,False,1.0,1.0,0.0,0.19682915190928799,0.13547340362958327
27,31.999968,baseline,tracking_quality_fallback,79.0,,0.47678391125467046,0.216092148893862,True,False,False,1.0,1.0,0.0,0.08809935376701422,0.07562311556810014
28,32.999967,baseline,baseline_evidence_retained,79.0,76.0,0.5404434625641767,0.26039529332087336,True,True,True,1.0,1.0,0.0,0.14506720605782292,0.2830179479315974
29,33.999966,baseline,tracking_quality_fallback,81.0,,0.42253821351446474,0.20757774392092337,True,False,False,1.0,1.0,0.0,0.1254160202045249,0.20872541796596128
30,34.999964999999996,baseline,baseline_evidence_retained,80.0,85.0,0.28973471355015296,0.2526162946586732,True,True,True,1.0,1.0,0.0,0.11282037477699144,0.11653323948777645
31,35.999964,none,no_qualified_branch,,,0.0,0.2377354853681537,False,False,False,1.0,1.0,0.0,0.0,0.27639446514969
32,36.999963,tracked,baseline_unavailable,,88.0,0.0,0.2803769667810534,False,True,True,1.0,1.0,0.0,0.0,0.2081196187097251
33,37.999962,baseline,tracking_quality_fallback,90.0,,0.2126777151369036,0.2133638273694748,True,False,False,1.0,1.0,0.0,0.22565602417393618,0.4913552585008943
34,38.999961,baseline,tracking_quality_fallback,91.0,,0.19556790793011103,0.18669107495101167,True,False,False,1.0,1.0,0.0,0.32363095908046813,0.35855432495010336
35,39.99996,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
36,40.999959,none,no_qualified_branch,,,0.0,0.0,False,False,False,1.0,1.0,0.0,0.0,0.0
