time_s,window_start_s,window_end_s,proposal_accepted,proposal_status,proposal_spectral_peak_bpm,consensus_bpm,roi_count,quality_proxy,state,available_roi_count,method_agreement,motion_overlap,consensus_score,runner_up_ratio,candidate_group_count,waveform_roi_count,motion_available,motion_observed_fraction,motion_speed_face_per_s,motion_strength,motion_reliability,motion_spectral_coverage,motion_evidence_status,waveform_generated
17.999982,12.999986999999999,22.999976999999998,True,accepted_consensus,48.0,48.0,3,0.5037158843827022,tracking,3,0.8333333333333334,0.6442209753634408,0.7810128918761707,0.682676468723197,2,2,True,1.0,0.3845951832587336,0.7029657632673144,1.0,1.0,observed_motion,True
18.999981,13.999986,23.999976,False,ambiguous_consensus,,,2,0.3903537255812886,uncertain,3,0.75,0.016472861929325254,0.7710620866249298,0.9959059782751638,2,0,True,1.0,0.3983828250664084,0.7174616076637588,1.0,1.0,observed_motion,False
19.99998,14.999984999999999,24.999975,True,accepted_consensus,60.0,60.0,3,0.4431784080405576,reacquired,3,0.8333333333333334,0.22687904609052414,1.1033024615773155,0.6284355348312382,3,2,True,1.0,0.3920457233905121,0.7109156170878713,1.0,1.0,observed_motion,True
20.999979,15.999984,25.999973999999998,True,accepted_consensus,62.0,62.0,2,0.5694403011615083,tracking,3,1.0,0.11679688119085933,1.039117325522945,0.682242419251663,3,2,True,1.0,0.3698166875087371,0.6863463542264914,1.0,1.0,observed_motion,True
21.999978,16.999983,26.999972999999997,True,accepted_consensus,50.0,50.0,3,0.4197897136832973,tracking,3,0.6666666666666666,0.26772512533784615,1.0064955701992435,0.5301575331924444,2,2,True,1.0,0.3486296399218891,0.6604047583138183,1.0,1.0,observed_motion,True
22.999976999999998,17.999982,27.999972,True,accepted_consensus,62.0,62.0,3,0.4251155127660198,tracking,3,0.6666666666666666,0.5189409452700787,0.7789743846995711,0.0,1,3,True,1.0,0.3351848034310771,0.642548411820611,1.0,1.0,observed_motion,True
23.999976,18.999981,28.999971,True,accepted_consensus,50.0,50.0,2,0.49321179455596464,tracking,3,0.75,0.3461002119353744,0.7303725291746608,0.7230756230034081,2,2,True,1.0,0.32142334133527656,0.6230692802395161,1.0,1.0,observed_motion,True
24.999975,19.99998,29.999969999999998,True,accepted_consensus,62.0,62.0,3,0.4818431457226015,tracking,3,0.8333333333333334,0.19649353326920854,1.2325015472524903,0.0,1,3,True,1.0,0.3372713967504459,0.6453940848919345,1.0,1.0,observed_motion,True
25.999973999999998,20.999979,30.999969,True,accepted_consensus,62.0,62.0,3,0.3821865650915683,tracking,3,0.6666666666666666,0.15471380773544705,1.0135182330857473,0.6046128987449477,2,3,True,1.0,0.3401949925644457,0.6493346983660981,1.0,1.0,observed_motion,True
26.999972999999997,21.999978,31.999968,True,accepted_consensus,54.0,54.0,3,0.5570038472417816,reacquired,3,0.8333333333333334,0.31922791376431353,1.2709363954695416,0.34921189271546926,2,2,True,1.0,0.35742068599147264,0.6714841056938622,1.0,1.0,observed_motion,True
27.999972,22.999976999999998,32.999967,True,accepted_consensus,55.0,55.0,3,0.6754905083624417,tracking,3,1.0,0.5510409521276796,1.1889699261045121,0.0,1,3,True,1.0,0.3784795216866858,0.696228492039751,1.0,1.0,observed_motion,True
28.999971,23.999976,33.999966,True,accepted_consensus,57.0,57.0,3,0.598727483827087,tracking,3,0.8333333333333334,0.6273366563061509,0.9510741315602315,0.6489966008516268,2,3,True,1.0,0.36212735636535004,0.6772298112366721,1.0,1.0,observed_motion,True
29.999969999999998,24.999975,34.999964999999996,True,accepted_consensus,58.0,58.0,3,0.6120227134957157,tracking,3,0.8333333333333334,0.5144624872864839,1.1276270037002818,0.0,1,3,True,1.0,0.3674066537083874,0.6835245127652289,1.0,1.0,observed_motion,True
30.999969,25.999973999999998,35.999964,True,accepted_consensus,52.0,52.0,2,0.6401503378772555,tracking,3,0.75,0.3677651248663203,0.927163222340542,0.0,1,2,True,1.0,0.3570081200948791,0.6709743543234734,1.0,1.0,observed_motion,True
31.999968,26.999972999999997,36.999963,True,accepted_consensus,52.0,52.0,2,0.6148493830033857,tracking,3,0.75,0.25076009874902344,0.9984292280102136,0.7418215248917411,2,2,True,1.0,0.35439680618550107,0.667724801439322,1.0,1.0,observed_motion,True
32.999967,27.999972,37.999962,True,accepted_consensus,49.0,49.0,2,0.5730364000062217,tracking,3,0.75,0.2562545178452264,0.9258080504254054,0.7752951269440648,3,2,True,1.0,0.3403151440420741,0.6494954924624821,1.0,1.0,observed_motion,True
33.999966,28.999971,38.999961,True,accepted_consensus,47.0,47.0,3,0.4260782564846324,tracking,3,0.6666666666666666,0.31886624932620133,0.9725453244333178,0.7259012020866509,3,3,True,1.0,0.33152536283160416,0.6374900614143412,1.0,1.0,observed_motion,True
34.999964999999996,29.999969999999998,39.99996,False,ambiguous_consensus,,,2,0.5238466126284327,uncertain,3,0.75,0.39247893952283913,0.7392950807613072,0.9374002243605651,3,0,True,1.0,0.2954123115168238,0.5826890993248203,1.0,1.0,observed_motion,False
35.999964,30.999969,40.999959,True,accepted_consensus,49.0,49.0,3,0.4906275589686808,tracking,3,0.8333333333333334,0.3460258744147141,1.0899005591718298,0.0,1,3,True,1.0,0.2723176667711892,0.542650281995173,1.0,1.0,observed_motion,True
36.999963,31.999968,41.999958,True,accepted_consensus,57.0,57.0,3,0.4439982099322323,tracking,3,0.6666666666666666,0.09335195230501796,1.238736405433206,0.0,1,3,True,1.0,0.21173701283915466,0.41769768202219343,1.0,1.0,observed_motion,True
37.999962,32.999967,42.999956999999995,True,accepted_consensus,57.0,57.0,3,0.5378670290468204,tracking,3,0.8333333333333334,0.033739204453241696,1.5727698744017073,0.0,1,2,True,1.0,0.1394384450521429,0.23727543519711847,1.0,1.0,observed_motion,True
38.999961,33.999966,43.999956,True,accepted_consensus,58.0,58.0,3,0.5116609477757926,tracking,3,0.8333333333333334,0.0712595832526576,1.4529461650407618,0.45226719695650547,2,2,True,1.0,0.12454834215475628,0.1988441773246164,1.0,1.0,observed_motion,True
39.99996,34.999964999999996,44.999955,True,accepted_consensus,60.0,60.0,3,0.3744105579457267,tracking,3,0.6666666666666666,0.0165964415736519,1.1092504372007947,0.0,1,3,True,1.0,0.053008506681492436,0.043024131165305436,1.0,1.0,observed_motion,True
40.999959,35.999964,45.999953999999995,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.04044893151606187,0.02551005831472987,1.0,1.0,observed_motion,False
41.999958,36.999963,46.999953,False,tracking_jump,,,2,0.35644994058302226,lost,3,0.75,0.0008527393427565791,0.712443942833957,0.0,1,0,True,1.0,0.032803971843528776,0.016926180735919994,1.0,1.0,observed_motion,False
42.999956999999995,37.999962,47.999952,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.021619306074652355,0.007422800318151714,1.0,1.0,observed_motion,False
43.999956,38.999961,48.999950999999996,True,accepted_consensus,112.0,112.0,2,0.41502506666606553,reacquired,3,0.75,0.0018220365896917756,0.8289158470464738,0.0,1,2,True,1.0,0.024954421080248663,0.00986527672694926,1.0,1.0,observed_motion,True
44.999955,39.99996,49.99995,False,no_frequency_consensus,,,0,0.0,uncertain,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.024649559079190867,0.009628012401902263,1.0,1.0,observed_motion,False
45.999953999999995,40.999959,50.999949,False,accepted_consensus,,,2,0.2261874604626281,tracking,3,0.5,0.0016491701504673067,0.4518153885129487,0.0,1,0,True,1.0,0.029015659409069576,0.013291492331076623,1.0,1.0,observed_motion,False
46.999953,41.999958,51.999947999999996,True,accepted_consensus,92.0,92.0,2,0.3996469390057429,tracking,3,0.75,0.004752052314247833,0.7964451632694094,0.7580333024473628,2,2,True,1.0,0.04082297739931277,0.025971731068472566,1.0,1.0,observed_motion,True
47.999952,42.999956999999995,52.999947,True,accepted_consensus,52.0,52.0,3,0.341000014405914,tracking,3,0.6666666666666666,0.017397976292591606,1.0096514453433252,0.0,1,2,True,1.0,0.048104216328872414,0.03570239563421423,1.0,1.0,observed_motion,True
48.999950999999996,43.999956,53.999945999999994,True,accepted_consensus,52.0,52.0,3,0.3493458943468715,tracking,3,0.6666666666666666,0.020605546965515458,1.031841140765972,0.744622832576169,2,2,True,1.0,0.05119685481732391,0.04024989167834763,1.0,1.0,observed_motion,True
49.99995,44.999955,54.999945,True,accepted_consensus,130.0,130.0,2,0.3703135907622233,reacquired,3,0.75,0.002242075991895993,0.7393817747074655,0.0,1,2,True,1.0,0.05350485319525786,0.04379816438973286,1.0,1.0,observed_motion,True
50.999949,45.999953999999995,55.999944,True,accepted_consensus,131.0,131.0,2,0.3396698334997728,tracking,3,0.75,0.0029342430051827856,0.6778446562500181,0.0,1,2,True,1.0,0.05387818001145947,0.04438427245579755,1.0,1.0,observed_motion,True
51.999947999999996,46.999953,56.999942999999995,True,accepted_consensus,52.0,52.0,2,0.42168540291821377,reacquired,3,0.75,0.04329246416276875,0.8159871055457283,0.0,1,2,True,1.0,0.05403985383340009,0.04463913408107308,1.0,1.0,observed_motion,True
52.999947,47.999952,57.999942,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.05407812911461703,0.04469956284791047,1.0,1.0,observed_motion,False
53.999945999999994,48.999950999999996,58.999941,True,accepted_consensus,101.0,101.0,2,0.2783264281735998,reacquired,3,0.5,0.0012579095895869242,0.5561276921226471,0.0,1,2,True,1.0,0.050755813256196804,0.03958673764800058,1.0,1.0,observed_motion,True
54.999945,49.99995,59.999939999999995,True,accepted_consensus,103.0,103.0,2,0.37573310206916244,tracking,3,0.75,0.003980181588339547,0.7492229751758468,0.6435607495295408,2,2,True,1.0,0.05089749154385583,0.03979924060514499,1.0,1.0,observed_motion,True
55.999944,50.999949,60.999939,False,ambiguous_consensus,,,2,0.40604189709039396,uncertain,3,0.75,0.02745816668400054,0.7953600450442941,0.9769296994477767,2,0,True,1.0,0.04815724525398271,0.035778336095521036,1.0,1.0,observed_motion,False
56.999942999999995,51.999947999999996,61.999938,True,accepted_consensus,98.0,98.0,3,0.3815167413389191,reacquired,3,0.8333333333333334,0.0043799888175750055,1.1407903861299975,0.7619191764152136,2,3,True,1.0,0.03859612565603509,0.023279712602633475,1.0,1.0,observed_motion,True
57.999942,52.999947,62.999936999999996,False,no_frequency_consensus,,,0,0.0,lost,3,0.0,0.0,0.0,0.0,0,0,True,1.0,0.0287461508683226,0.013048933101446721,1.0,1.0,observed_motion,False
58.999941,53.999945999999994,63.999936,False,accepted_consensus,,,2,0.4279945809049601,reacquired,3,0.75,0.0007578164600431494,0.8555026498025917,0.0,1,0,True,1.0,0.023368859924538552,0.008661972475170383,1.0,1.0,observed_motion,False
59.999939999999995,54.999945,64.999935,True,accepted_consensus,66.0,66.0,2,0.33050176955801575,reacquired,3,0.5,0.0024758604279600904,0.6597761247371022,0.0,1,2,True,1.0,0.03614155608795284,0.020471550244879195,1.0,1.0,observed_motion,True
60.999939,55.999944,65.999934,False,tracking_jump,,,2,0.5774563118436444,lost,3,1.0,0.01775111318509006,1.139536885160817,0.0,1,0,True,1.0,0.03940062704463361,0.02423654981558497,1.0,1.0,observed_motion,False
61.999938,56.999942999999995,66.999933,True,accepted_consensus,95.0,95.0,2,0.6538370958893875,reacquired,3,1.0,0.014830375838148105,1.2931292169753308,0.0,1,2,True,1.0,0.042327899845001404,0.02786755472113071,1.0,1.0,observed_motion,True
62.999936999999996,57.999942,67.999932,True,accepted_consensus,95.0,95.0,2,0.5533668644275204,tracking,3,0.75,0.010453802411769495,1.0980565470621222,0.0,1,2,True,1.0,0.04374791724978997,0.02971223369651881,1.0,1.0,observed_motion,True
63.999936,58.999941,68.99993099999999,True,accepted_consensus,88.0,88.0,2,0.42091418528187896,tracking,3,0.75,0.04461079951049589,0.8136623930676574,0.7361621961203688,2,2,True,1.0,0.05937689579291555,0.0533976959357477,1.0,1.0,observed_motion,True
64.999935,59.999939999999995,69.99992999999999,True,accepted_consensus,67.0,67.0,3,0.44105423416116757,reacquired,3,0.8333333333333334,0.019358724241924623,1.3039516460700693,0.7322713518688905,2,2,True,1.0,0.07125543038184219,0.07513371542103926,1.0,1.0,observed_motion,True
65.999934,60.999939,70.999929,True,accepted_consensus,67.0,67.0,3,0.4524426264253103,tracking,3,0.8333333333333334,0.01959307524624436,1.337382208821572,0.7291622974562405,3,2,True,1.0,0.07619143155609101,0.08498825610899463,1.0,1.0,observed_motion,True
66.999933,61.999938,71.999928,True,accepted_consensus,66.0,66.0,3,0.4729987650182856,tracking,3,0.8333333333333334,0.03092261970103983,1.3860869829629823,0.6677093044162827,3,2,True,1.0,0.0770690659995464,0.08678655897342694,1.0,1.0,observed_motion,True
67.999932,62.999936999999996,72.999927,False,insufficient_rois,,,0,0.0,uncertain,0,0.0,0.0,0.0,0.0,0,0,True,1.0,0.07699810209997167,0.08664065015885968,1.0,1.0,observed_motion,False
68.99993099999999,63.999936,73.999926,False,insufficient_rois,,,0,0.0,lost,0,0.0,0.0,0.0,0.0,0,0,True,1.0,0.07694764363201542,0.08653695597560994,1.0,1.0,observed_motion,False
