time_s,bvp_raw,observed,interpolated_roi
3.5196701378815396,1.5185546875,True,False
3.5538416926182537,0.8276367187501348,True,False
3.5880132473549677,0.82763671875,True,False
3.622184802091682,0.104187011718891,True,False
3.6563563568283954,0.10418701171875,True,False
3.6905279115651095,-0.6103515624998513,True,False
3.7246994663018236,-1.1220703124998934,True,False
3.7588710210385377,-1.1220703125,True,False
3.7930425757752517,-1.146484374999995,True,False
3.8272141305119654,-1.146484375,True,False
3.8613856852486794,-1.2294921874999816,True,False
3.8955572399853935,-1.2294921875,True,False
3.9297287947221076,-0.14843750000023892,True,False
3.9639003494588216,-0.1484375,True,False
3.9980719041955353,1.5019531249996139,True,False
4.03224345893225,1.501953125,True,False
4.066415013668963,1.4658203125000084,True,False
4.100586568405677,1.4658203125,True,False
4.134758123142391,0.8383789062501468,True,False
4.168929677879105,0.83837890625,True,False
4.203101232615819,0.24523925781263878,True,False
4.237272787352533,0.2452392578125,True,False
4.271444342089247,-0.11474609374991579,True,False
4.3056158968259615,-0.11474609375,True,False
4.3397874515626755,-0.730468749999856,True,False
4.37395900629939,-0.73046875,True,False
4.408130561036103,-0.9980468749999305,True,False
4.442302115772817,-0.998046875,True,False
4.476473670509531,-1.3417968749999107,True,False
4.510645225246245,-1.341796875,True,False
4.544816779982959,-1.1328125000000544,True,False
4.578988334719673,-1.1328125,True,False
4.613159889456387,0.8613281249994815,True,False
4.647331444193101,0.861328125,True,False
4.681502998929815,1.5537109374998201,True,False
4.7156745536665285,1.5537109375,True,False
4.749846108403243,0.9760742187501652,True,False
4.784017663139957,0.97607421875,True,False
4.818189217876671,0.22058105468771594,True,False
4.852360772613385,0.2205810546875,True,False
4.886532327350099,-0.2792968749998571,True,False
4.920703882086813,-0.279296875,True,False
4.954875436823527,-0.6513671874998936,True,False
4.989046991560241,-0.6513671875,True,False
5.023218546296955,-1.0742187499998792,True,False
5.057390101033668,-1.116210937499987,True,False
5.091561655770382,-1.158203124999987,True,False
5.1257332105070965,-0.7084960937501403,True,False
5.159904765243811,-0.70849609375,True,False
5.194076319980525,0.6464843749995774,True,False
5.228247874717239,0.646484375,True,False
5.262419429453953,1.1572265624998406,True,False
5.296590984190667,1.1572265625,True,False
5.330762538927381,1.0468750000000344,True,False
5.364934093664094,1.046875,True,False
5.399105648400808,0.9887695312500197,True,False
5.433277203137522,0.98876953125,True,False
5.467448757874236,-0.015068054198879688,True,False
5.50162031261095,-0.01506805419921875,True,False
5.5357918673476645,-0.42163085937486267,True,False
5.569963422084379,-0.421630859375,True,False
5.604134976821093,-0.8818359374998446,True,False
5.638306531557807,-0.8818359375,True,False
5.672478086294521,-0.9643554687499721,True,False
5.706649641031234,-0.96435546875,True,False
5.740821195767948,-1.456054687499821,True,False
5.774992750504662,-1.4560546875,True,False
5.809164305241376,-0.1267089843754836,True,False
5.84333585997809,-0.126708984375,True,False
5.877507414714804,1.8476562499992817,True,False
5.911678969451518,1.84765625,True,False
5.9458505241882325,1.6328125000000782,True,False
5.9800220789249465,1.6328125,True,False
6.01419363366166,0.6801757812503714,True,False
6.048365188398374,0.68017578125,True,False
6.082536743135088,0.2707519531251596,True,False
6.116708297871802,0.270751953125,True,False
6.150879852608516,-0.16125488281233158,True,False
6.18505140734523,-0.1612548828125,True,False
6.219222962081944,-0.4645996093748817,True,False
6.253394516818658,-0.464599609375,True,False
6.287566071555372,-0.9653320312498047,True,False
6.321737626292086,-0.96533203125,True,False
6.3559091810287995,-0.8203125000000603,True,False
6.390080735765514,-0.8151855468750021,True,False
6.424252290502228,-0.8100585937500021,True,False
6.458423845238942,0.6787109374993809,True,False
6.492595399975656,0.6787109375,True,False
6.52676695471237,1.7041015624995737,True,False
6.560938509449084,1.7041015625,True,False
6.595110064185798,0.8100585937503718,True,False
6.629281618922512,0.81005859375,True,False
6.663453173659225,0.4311523437501675,True,False
6.697624728395939,0.43115234375,True,False
6.731796283132653,-0.207153320312218,True,False
6.7659678378693675,-0.2071533203125,True,False
6.800139392606082,-0.7280273437497699,True,False
6.834310947342796,-0.72802734375,True,False
6.86848250207951,-1.0458984374998597,True,False
6.902654056816224,-1.0458984375,True,False
6.936825611552938,-1.0917968749999798,True,False
6.970997166289651,-1.091796875,True,False
7.005168721026365,-0.5620117187502478,True,False
7.039340275763079,-0.56201171875,True,False
7.073511830499793,1.4638671874990523,True,False
7.107683385236507,1.4638671875,True,False
7.141854939973221,1.6406249999999174,True,False
7.1760264947099355,1.640625,True,False
7.2101980494466495,1.005859375000297,True,False
7.244369604183364,1.005859375,True,False
7.278541158920078,0.19482421875037947,True,False
7.312712713656791,0.19482421875,True,False
7.346884268393505,-0.546386718749634,True,False
7.381055823130219,-0.54638671875,True,False
7.415227377866933,-1.1181640624997176,True,False
7.449398932603647,-1.1181640625,True,False
7.483570487340361,-1.193359374999963,True,False
7.517742042077075,-1.193359375,True,False
7.551913596813789,-1.2089843749999922,True,False
7.5860851515505034,-1.208984375,True,False
7.620256706287217,-0.25097656250049805,True,False
7.654428261023931,-0.2509765625,True,False
7.688599815760645,1.6894531249989913,True,False
7.722771370497359,1.689453125,True,False
7.756942925234073,1.683593750000003,True,False
7.791114479970787,0.8696289062504231,True,False
7.825286034707501,0.86962890625,True,False
7.859457589444215,0.11743164062539102,True,False
7.893629144180929,0.117431640625,True,False
7.927800698917643,-0.7832031249995318,True,False
7.9619722536543565,-0.783203125,True,False
7.9961438083910705,-1.3408203124996958,True,False
8.030315363127785,-1.3408203125,True,False
8.0644869178645,-1.4443359374999463,True,False
8.098658472601214,-1.4443359375,True,False
8.132830027337926,-1.369140625000043,True,False
8.16700158207464,-1.369140625,True,False
8.201173136811354,0.1563720703116278,True,False
8.235344691548068,0.1563720703125,True,False
8.269516246284782,1.8339843749990408,True,False
8.303687801021496,1.833984375,True,False
8.33785935575821,1.5214843750001787,True,False
8.372030910494924,1.521484375,True,False
8.406202465231638,0.8164062500004031,True,False
8.440374019968353,0.81640625,True,False
8.474545574705067,0.047973632812939315,True,False
8.50871712944178,0.0479736328125,True,False
8.542888684178495,-0.7172851562495625,True,False
8.577060238915209,-0.71728515625,True,False
8.611231793651923,-1.1093749999997757,True,False
8.645403348388637,-1.109375,True,False
8.679574903125351,-1.011718750000056,True,False
8.713746457862065,-1.01171875,True,False
8.74791801259878,-0.8481445312500935,True,False
8.782089567335492,-0.84814453125,True,False
8.816261122072206,0.49096679687416445,True,False
8.85043267680892,0.490966796875,True,False
8.884604231545634,1.5742187499993243,True,False
8.918775786282348,1.57421875,True,False
8.952947341019062,1.1474609375002662,True,False
8.987118895755776,1.1474609375,True,False
9.02129045049249,0.39575195312546885,True,False
9.055462005229204,0.395751953125,True,False
9.089633559965918,-0.09704589843719258,True,False
9.123805114702632,-0.3766479492185756,True,False
9.157976669439346,-0.6562499999998256,True,False
9.19214822417606,-0.8510742187498785,True,False
9.226319778912774,-0.85107421875,True,False
9.260491333649489,-0.8417968750000058,True,False
9.294662888386203,-0.841796875,True,False
9.328834443122917,-0.6103515625001443,True,False
9.36300599785963,-0.6103515625,True,False
9.397177552596345,0.8364257812490974,True,False
9.431349107333057,0.83642578125,True,False
9.465520662069771,1.7294921874993965,True,False
9.499692216806485,1.7294921875,True,False
9.5338637715432,0.6269531250007452,True,False
9.568035326279913,0.626953125,True,False
9.602206881016627,0.062194824219131584,True,False
9.636378435753342,0.06219482421875,True,False
9.670549990490056,-0.4443359374996577,True,False
9.70472154522677,-0.4443359375,True,False
9.738893099963484,-0.8330078124997373,True,False
9.773064654700198,-0.8330078125,True,False
9.807236209436912,-1.0253906249998699,True,False
9.841407764173626,-1.025390625,True,False
9.87557931891034,-0.9829101562500288,True,False
9.909750873647054,-0.98291015625,True,False
9.943922428383768,-0.340576171875434,True,False
9.978093983120482,-0.340576171875,True,False
10.012265537857196,1.5849609374986986,True,False
10.04643709259391,1.5849609375,True,False
10.080608647330623,1.4755859375000795,True,False
10.114780202067337,1.4755859375,True,False
10.14895175680405,0.35498046875081557,True,False
10.183123311540765,0.35498046875,True,False
10.217294866277479,-0.5415039062493475,True,False
10.251466421014193,-0.54150390625,True,False
10.285637975750907,-0.6694335937499069,True,False
10.319809530487621,-0.66943359375,True,False
10.353981085224335,-0.8447265624998724,True,False
10.38815263996105,-0.8447265625,True,False
10.422324194697763,-1.0322265624998637,True,False
10.456495749434477,-1.0322265625,True,False
10.490667304171192,-1.2744140624998237,True,False
10.524838858907906,-0.04525756836026962,True,False
10.55901041364462,-0.045257568359375,True,False
10.593181968381334,1.3417968749989906,True,False
10.627353523118048,1.341796875,True,False
10.661525077854762,0.3852539062506962,True,False
10.695696632591476,0.38525390625,True,False
10.729868187328188,0.6464843749997964,True,False
10.764039742064902,0.646484375,True,False
10.798211296801616,0.17285156250036932,True,False
10.83238285153833,0.1728515625,True,False
10.866554406275045,-0.4914550781244821,True,False
10.900725961011759,-0.491455078125,True,False
10.934897515748473,-1.1757812499994664,True,False
10.969069070485187,-1.17578125,True,False
11.0032406252219,-1.36816406249985,True,False
11.037412179958615,-1.3681640625,True,False
11.071583734695329,-0.12170410156347189,True,False
11.105755289432043,-0.1217041015625,True,False
11.139926844168757,1.526367187498715,True,False
11.174098398905471,1.5263671875,True,False
11.208269953642185,1.3398437500001454,True,False
11.2424415083789,1.33984375,True,False
11.276613063115613,0.4418945312507002,True,False
11.310784617852327,0.44189453125,True,False
11.344956172589042,-0.13830566406204758,True,False
11.379127727325754,-0.1383056640625,True,False
11.413299282062468,-0.45312499999973815,True,False
11.447470836799182,-0.453125,True,False
11.481642391535896,-0.871582031249652,True,False
11.51581394627261,-0.87158203125,True,False
11.549985501009324,-1.044921874999856,True,False
11.584157055746038,-1.044921875,True,False
11.618328610482752,-0.9897460937500459,True,False
11.652500165219466,-0.98974609375,True,False
11.68667171995618,1.0888671874982712,True,False
11.720843274692895,1.0888671875,True,False
11.755014829429609,1.4736328124996798,True,False
11.789186384166323,1.4736328125,True,False
11.823357938903037,0.3305664062509508,True,False
11.85752949363975,-0.3159179687494623,True,False
11.891701048376465,-0.31591796875,True,False
11.925872603113179,-0.4580078124998818,True,False
11.960044157849893,-0.4580078125,True,False
11.994215712586607,-0.8266601562496934,True,False
12.02838726732332,-0.82666015625,True,False
12.062558822060033,-0.9755859374998684,True,False
12.096730376796748,-0.9755859375,True,False
12.130901931533462,-0.31835937500058087,True,False
12.165073486270176,-0.318359375,True,False
12.19924504100689,1.0117187499988245,True,False
12.233416595743604,1.01171875,True,False
12.267588150480318,1.3847656249996705,True,False
12.301759705217032,1.384765625,True,False
12.335931259953746,0.5424804687507443,True,False
12.37010281469046,0.54248046875,True,False
12.404274369427174,0.017959594727026018,True,False
12.438445924163888,0.0179595947265625,True,False
12.472617478900602,-0.5185546874995259,True,False
12.506789033637316,-0.5185546875,True,False
12.54096058837403,-1.1406249999994502,True,False
12.575132143110745,-1.140625,True,False
12.609303697847459,-1.5234374999996616,True,False
12.643475252584173,-1.5234375,True,False
12.677646807320885,-0.32031250000112577,True,False
12.711818362057599,-0.3203125,True,False
12.745989916794313,1.7128906249980975,True,False
12.780161471531027,1.712890625,True,False
12.814333026267741,1.7158203124999973,True,False
12.848504581004455,1.7158203125,True,False
12.88267613574117,1.0595703125006142,True,False
12.916847690477884,1.0595703125,True,False
12.951019245214598,0.1262207031258733,True,False
12.985190799951312,0.126220703125,True,False
13.019362354688026,-0.8256835937491093,True,False
13.05353390942474,-0.82568359375,True,False
13.087705464161454,-1.474609374999393,True,False
13.121877018898168,-1.474609375,True,False
13.156048573634882,-1.5937499999998885,True,False
13.190220128371596,-1.4155273437501668,True,False
13.22439168310831,-1.2373046875001668,True,False
13.258563237845024,0.9169921874979843,True,False
13.292734792581738,0.9169921875,True,False
13.32690634731845,2.1503906249987814,True,False
13.361077902055165,2.150390625,True,False
13.395249456791879,1.6699218750004745,True,False
13.429421011528593,1.669921875,True,False
13.463592566265307,0.4929199218761626,True,False
13.497764121002021,0.492919921875,True,False
13.531935675738735,-0.3955078124991225,True,False
13.566107230475449,-0.3955078125,True,False
13.600278785212163,-1.19531249999921,True,False
13.634450339948877,-1.1953125,True,False
13.668621894685591,-1.5644531249996354,True,False
13.702793449422305,-1.564453125,True,False
13.73696500415902,-1.477539062500086,True,False
13.771136558895734,-1.4775390625,True,False
13.805308113632448,-0.5844726562508821,True,False
13.839479668369162,-0.58447265625,True,False
13.873651223105876,1.3369140624981022,True,False
13.90782277784259,1.3369140625,True,False
13.941994332579302,1.4892578124998417,True,False
13.976165887316016,1.4892578125,True,False
14.01033744205273,1.165039062500337,True,False
14.044508996789444,1.1650390625,True,False
14.078680551526158,0.27832031250092193,True,False
14.112852106262872,0.2783203125,True,False
14.147023660999587,-0.4851074218742063,True,False
14.1811952157363,-0.485107421875,True,False
14.215366770473015,-0.9008789062495677,True,False
14.249538325209729,-0.90087890625,True,False
14.283709879946443,-0.9453124999999538,True,False
14.317881434683157,-0.9453125,True,False
14.352052989419871,-1.0244140624999178,True,False
14.386224544156585,-1.0244140625,True,False
14.420396098893299,-0.14440917968841493,True,False
14.454567653630013,-0.1444091796875,True,False
14.488739208366727,1.338867187498458,True,False
14.522910763103441,1.3388671875,True,False
14.557082317840155,1.1767578125001685,True,False
14.591253872576868,0.6230468750006045,True,False
14.625425427313582,0.623046875,True,False
14.659596982050296,-0.1602783203116448,True,False
14.69376853678701,-0.1602783203125,True,False
14.727940091523724,-0.6142578124995044,True,False
14.762111646260438,-0.6142578125,True,False
14.796283200997152,-0.8256835937497692,True,False
14.830454755733866,-0.82568359375,True,False
14.86462631047058,-0.8955078124999237,True,False
14.898797865207294,-0.8955078125,True,False
14.932969419944008,-0.8017578125001024,True,False
14.967140974680722,-0.8017578125,True,False
15.001312529417437,-0.06045532226643424,True,False
15.03548408415415,-0.060455322265625,True,False
15.069655638890865,1.6660156249981153,True,False
15.103827193627579,1.666015625,True,False
15.137998748364293,1.5761718750000981,True,False
15.172170303101007,1.576171875,True,False
15.206341857837721,0.6269531250010363,True,False
15.240513412574433,0.626953125,True,False
15.274684967311147,-0.2971191406239432,True,False
15.308856522047861,-0.297119140625,True,False
15.343028076784575,-0.7138671874995235,True,False
15.37719963152129,-0.7138671875,True,False
15.411371186258004,-0.9208984374997632,True,False
15.445542740994718,-0.9208984375,True,False
15.479714295731432,-1.0810546874998168,True,False
15.513885850468146,-1.0810546875,True,False
15.54805740520486,-0.7524414062503759,True,False
15.582228959941574,-0.75244140625,True,False
15.616400514678288,0.7851562499982416,True,False
15.650572069415002,0.78515625,True,False
15.684743624151716,1.504882812499177,True,False
15.71891517888843,1.5048828125,True,False
15.753086733625144,0.6420898437509868,True,False
15.787258288361858,0.64208984375,True,False
15.821429843098572,-0.11016845703038969,True,False
15.855601397835287,-0.11016845703125,True,False
15.889772952571999,-0.2543945312498276,True,False
15.923944507308713,-0.14587402343762973,True,False
15.958116062045427,-0.03735351562512974,True,False
15.992287616782141,-0.10839843749991505,True,False
16.026459171518855,-0.1083984375,True,False
16.06063072625557,-0.6630859374994232,True,False
16.094802280992283,-0.6630859375,True,False
16.128973835729,-0.6328125000000283,True,False
16.16314539046571,-0.6328125,True,False
16.197316945202427,0.8159179687487952,True,False
16.23148849993914,0.81591796875,True,False
16.265660054675852,1.4433593749994782,True,False
16.299831609412568,1.443359375,True,False
16.33400316414928,1.2167968750001648,True,False
16.368174718885996,1.216796875,True,False
16.402346273622708,0.5527343750004142,True,False
16.436517828359424,0.552734375,True,False
16.470689383096136,0.0731201171877493,True,False
16.504860937832852,0.0731201171875,True,False
16.539032492569564,-0.38916015624980776,True,False
16.57320404730628,-0.38916015625,True,False
16.607375602042993,-0.7148437499998984,True,False
16.64154715677971,-0.71484375,True,False
16.67571871151642,-0.9531249999999505,True,False
16.709890266253137,-0.953125,True,False
16.74406182098985,-0.33544921875006417,True,False
16.778233375726565,-0.33544921875,True,False
16.812404930463277,1.44140625,True,False
16.846576485199993,1.4414062499999907,True,False
16.880748039936705,1.3525390625,True,False
16.914919594673417,1.352539062499907,True,False
16.949091149410133,0.457275390625,True,False
16.983262704146846,0.45727539062486666,True,False
17.01743425888356,-0.18408203125,True,False
17.051605813620274,-0.18408203125015793,True,False
17.08577736835699,-0.6904296875,True,False
17.119948923093702,-0.6904296875000516,True,False
17.154120477830418,-0.814453125,True,False
17.18829203256713,-0.8144531249999949,True,False
17.222463587303846,-0.8046875,True,False
17.256635142040558,-0.8046874999999001,True,False
17.290806696777274,-0.6445312499986183,True,False
17.324978251513986,1.25390625,True,False
17.359149806250702,1.2539062500000009,True,False
17.393321360987414,1.2548828125,True,False
17.42749291572413,1.2548828124993503,True,False
17.461664470460843,0.560546875,True,False
17.49583602519756,0.5605468749994481,True,False
17.53000757993427,0.0296630859375,True,False
17.564179134670983,0.029663085937128526,True,False
17.5983506894077,-0.32763671875,True,False
17.63252224414441,-0.3276367187507483,True,False
17.666693798881127,-0.98193359375,True,False
17.70086535361784,-0.9819335937499378,True,False
17.735036908354555,-0.93212890625,True,False
17.769208463091267,-0.932128906250004,True,False
17.803380017827983,-0.93505859375,True,False
17.837551572564696,-0.9350585937474628,True,False
17.87172312730141,0.80810546875,True,False
17.905894682038124,0.8081054687516182,True,False
17.94006623677484,1.845703125,True,False
17.974237791511552,1.8457031249989604,True,False
18.008409346248268,1.220703125,True,False
18.04258090098498,1.2207031249985156,True,False
18.076752455721696,0.380859375,True,False
18.110924010458408,0.38085937499839084,True,False
18.145095565195124,-0.47900390625,True,False
18.179267119931836,-0.47900390625130695,True,False
18.21343867466855,-1.140625,True,False
18.247610229405264,-1.140625000000394,True,False
18.281781784141977,-1.330078125,True,False
18.315953338878693,-1.3300781249997164,True,False
18.350124893615405,-1.2001953125,True,False
18.38429644835212,-1.2001953124965692,True,False
18.418468003088833,0.2998046875,True,False
18.45263955782555,0.2998046875036499,True,False
18.48681111256226,1.826171875,True,False
18.520982667298977,1.8261718749991886,True,False
18.55515422203569,1.5009765625,True,False
18.589325776772405,1.5009765624978957,True,False
18.623497331509117,0.6914062499975655,True,False
18.657668886245833,-0.2452392578125,True,False
18.691840440982546,-0.24523925781482267,True,False
18.72601199571926,-1.1044921875,True,False
18.760183550455974,-1.1044921875011569,True,False
18.79435510519269,-1.5166015625,True,False
18.828526659929402,-1.5166015624991016,True,False
18.862698214666114,-1.2080078125,True,False
18.89686976940283,-1.2080078124980964,True,False
18.931041324139542,-0.57666015625,True,False
18.965212878876258,-0.576660156243267,True,False
18.99938443361297,1.58203125,True,False
19.033555988349686,1.5820312499993705,True,False
19.0677275430864,1.38671875,True,False
19.101899097823114,1.3867187499984113,True,False
19.136070652559827,0.9091796875,True,False
19.170242207296543,0.9091796874972624,True,False
19.204413762033255,0.11126708984375,True,False
19.23858531676997,0.11126708984056227,True,False
19.272756871506683,-0.79052734375,True,False
19.3069284262434,-0.790527343752237,True,False
19.34109998098011,-1.4052734375,True,False
19.375271535716827,-1.4052734374994151,True,False
19.40944309045354,-1.2490234375,True,False
19.443614645190255,-1.2490234374979226,True,False
19.477786199926967,-0.708984375,True,False
19.51195775466368,-0.7089843749928512,True,False
19.546129309400396,1.1494140625,True,False
19.580300864137108,1.1494140625016513,True,False
19.614472418873824,1.5673828125,True,False
19.648643973610536,1.5673828124969036,True,False
19.682815528347252,0.8037109375,True,False
19.716987083083964,0.803710937497033,True,False
19.75115863782068,0.09027099609375,True,False
19.785330192557392,0.09027099609134004,True,False
19.819501747294108,-0.47509765625,True,False
19.85367330203082,-0.475097656252872,True,False
19.887844856767536,-1.1328125,True,False
19.92201641150425,-1.1328125000000873,True,False
19.956187966240964,-1.1523437500000915,True,False
19.990359520977677,-1.1723632812500915,True,False
20.024531075714393,-1.1923828124921039,True,False
20.058702630451105,0.495361328125,True,False
20.09287418518782,0.49536132813043515,True,False
20.127045739924533,1.6318359375,True,False
20.161217294661245,1.6318359374975386,True,False
20.19538884939796,1.1171875,True,False
20.229560404134673,1.1171874999962754,True,False
20.26373195887139,0.35498046875,True,False
20.2979035136081,0.35498046874714173,True,False
20.332075068344817,-0.2177734375,True,False
20.36624662308153,-0.21777343750302727,True,False
20.400418177818246,-0.81201171875,True,False
20.434589732554958,-0.8120117187519925,True,False
20.468761287291674,-1.1953125,True,False
20.502932842028386,-1.1953125000011289,True,False
20.537104396765102,-1.408203125,True,False
20.571275951501814,-1.408203124995259,True,False
20.60544750623853,-0.53125,True,False
20.639619060975242,-0.5312499999890764,True,False
20.673790615711958,1.451171875,True,False
20.70796217044867,1.4511718749982894,True,False
20.742133725185386,1.146484375,True,False
20.7763052799221,1.1464843749951752,True,False
20.81047683465881,0.302734375,True,False
20.844648389395527,0.3027343749956547,True,False
20.87881994413224,-0.443603515625,True,False
20.912991498868955,-0.4436035156271051,True,False
20.947163053605667,-0.798828125,True,False
20.981334608342383,-0.7988281250016429,True,False
21.015506163079095,-1.0712890625,True,False
21.04967771781581,-1.0712890625013478,True,False
21.083849272552524,-1.291015625,True,False
21.11802082728924,-1.291015624997216,True,False
21.15219238202595,-0.8447265625,True,False
21.186363936762667,-0.8447265624865109,True,False
21.22053549149938,1.2822265625,True,False
21.254707046236096,1.2822265624995657,True,False
21.288878600972808,1.21484375,True,False
21.323050155709524,1.2148437499969553,True,False
21.357221710446236,0.7500000000012633,True,False
21.391393265182952,0.94287109375,True,False
21.425564819919664,0.942871093742719,True,False
21.459736374656377,-0.1513671875,True,False
21.493907929393092,-0.15136718750458003,True,False
21.528079484129805,-0.8291015625,True,False
21.56225103886652,-0.8291015625032031,True,False
21.596422593603233,-1.2958984375,True,False
21.63059414833995,-1.295898437501279,True,False
21.66476570307666,-1.4794921875,True,False
21.698937257813377,-1.4794921874937519,True,False
21.73310881255009,-0.595703125,True,False
21.767280367286805,-0.5957031249852253,True,False
21.801451922023517,1.4638671875,True,False
21.835623476760233,1.463867187502715,True,False
21.869795031496945,1.8369140625,True,False
21.90396658623366,1.8369140624942908,True,False
21.938138140970374,1.0634765625,True,False
21.97230969570709,1.0634765624919222,True,False
22.0064812504438,-0.0156402587890625,True,False
22.040652805180518,-0.015640258792935003,True,False
22.07482435991723,-0.52587890625,True,False
22.108995914653942,-0.5258789062522383,True,False
22.143167469390658,-0.82080078125,True,False
22.17733902412737,-0.8208007812533847,True,False
22.211510578864086,-1.2607421875,True,False
22.2456821336008,-1.2607421874973044,True,False
22.279853688337514,-0.9150390625,True,False
22.314025243074227,-0.9150390624793666,True,False
22.348196797810942,1.6962890625,True,False
22.382368352547655,1.696289062500821,True,False
22.41653990728437,1.798828125,True,False
22.450711462021083,1.798828124990164,True,False
22.4848830167578,0.5859375,True,False
22.51905457149451,0.5859374999945753,True,False
22.553226126231227,-0.07452392578125,True,False
22.58739768096794,-0.07452392578344458,True,False
22.621569235704655,-0.33837890625,True,False
22.655740790441367,-0.3383789062550166,True,False
22.689912345178083,-0.9340820312510636,True,False
22.724083899914795,-1.0588378906260636,True,False
22.758255454651508,-1.183593749997544,True,False
22.792427009388224,-0.8955078125,True,False
22.826598564124936,-0.89550781248887,True,False
22.86077011886165,0.394287109375,True,False
22.894941673598364,0.3942871093875391,True,False
22.92911322833508,1.830078125,True,False
22.963284783071792,1.830078124992742,True,False
22.997456337808508,1.0087890625,True,False
23.03162789254522,1.0087890624931075,True,False
23.065799447281936,0.2379150390625,True,False
23.09997100201865,0.23791503905727188,True,False
23.134142556755364,-0.340087890625,True,False
23.168314111492077,-0.3400878906312699,True,False
23.202485666228792,-1.025390625,True,False
23.236657220965505,-1.0253906250023404,True,False
23.27082877570222,-1.2783203125,True,False
23.305000330438933,-1.2783203124944718,True,False
23.33917188517565,-0.6875,True,False
23.37334343991236,-0.6874999999926589,True,False
23.407514994649073,0.08843994140625,True,False
23.44168654938579,0.08843994142000372,True,False
23.4758581041225,1.5263671875,True,False
23.510029658859217,1.5263671874944431,True,False
23.54420121359593,0.95166015625,True,False
23.578372768332645,0.9516601562418329,True,False
23.612544323069358,0.115966796875,True,False
