window_index,time_s,channel,roi,method,channel_status,observed_fraction,roi_quality,signal_std,candidate_rank,candidate_bpm,relative_power,peak_concentration,prominence_ratio,candidate_weight,motion_overlap,motion_weight,selected_consensus,proposal_accepted,waveform_weight
7,11.942958380481535,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9856598060737032,1,108.0,1.0,0.5859566966300167,1.0,0.765478083703261,0.4018113486295847,0.8995471628426038,True,True,0.387233466409743
7,11.942958380481535,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.953863643705204,1,108.0,1.0,0.5590688138726293,1.0,0.7477090435942508,0.4018113486295847,0.8995471628426038,True,True,0.3782446172935179
8,12.933933467846241,forehead_pos,forehead,pos,usable,1.0,1.0,0.9568678156942413,1,107.0,1.0,0.46319396845605987,1.0,0.6805835499452363,0.35127631575059254,0.9121809210623518,True,True,0.3514308674466471
8,12.933933467846241,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9076571122457727,1,106.0,1.0,0.4063290606535803,1.0,0.6374394564612237,0.40456944165855946,0.8988576395853601,True,True,0.3291526824985892
8,12.933933467846241,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.8275813229578138,1,107.0,1.0,0.49703538266972364,1.0,0.7050073635570934,0.35127631575059254,0.9121809210623518,True,True,0.3575912708837012
8,12.933933467846241,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.917427174034472,1,107.0,1.0,0.4691517619951554,1.0,0.6849465395161548,0.35127631575059254,0.9121809210623518,True,True,0.3474160926733922
8,12.933933467846241,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9845857191447798,1,107.0,1.0,0.5613578629288972,1.0,0.7492381883813032,0.35127631575059254,0.9121809210623518,True,True,0.3909199664864592
8,12.933933467846241,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.9389866889747642,1,107.0,1.0,0.4716305111185455,1.0,0.6867536029163193,0.35127631575059254,0.9121809210623518,True,True,0.3583182218948439
9,13.924908555210946,forehead_pos,forehead,pos,usable,1.0,1.0,0.8881558761612152,1,106.0,1.0,0.47041680824166104,1.0,0.6858693813268392,0.41944053196816733,0.8951398670079582,True,True,0.34852836387704844
9,13.924908555210946,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.8253660504648742,1,105.0,1.0,0.4407018531723426,1.0,0.6638537890020231,0.5685058316651689,0.8578735420837078,True,True,0.3373410174497908
9,13.924908555210946,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.8366452040025457,1,105.0,1.0,0.5288254012663242,1.0,0.7272038237429203,0.5685058316651689,0.8578735420837078,True,True,0.37358476848791317
9,13.924908555210946,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9434733055303706,1,105.0,1.0,0.4738111802238193,1.0,0.6883394367779746,0.5685058316651689,0.8578735420837078,True,True,0.3536190552550071
9,13.924908555210946,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9711767058305699,1,105.0,1.0,0.5844802289175552,1.0,0.7645130665446832,0.5685058316651689,0.8578735420837078,True,True,0.4001593259988698
9,13.924908555210946,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8700462336303914,1,105.0,1.0,0.4845631725557966,1.0,0.6961057193816156,0.5685058316651689,0.8578735420837078,True,True,0.3643537405458134
10,14.91588364257565,forehead_pos,forehead,pos,usable,1.0,1.0,0.8459851173013833,1,105.0,1.0,0.5613655859759528,1.0,0.7492433422967152,0.5297162065770551,0.8675709483557362,True,True,0.3855506782830528
10,14.91588364257565,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.8810625334028075,1,105.0,1.0,0.49951889905684965,1.0,0.706766509575015,0.5297162065770551,0.8675709483557362,True,True,0.3636926640136624
10,14.91588364257565,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.8514494596816896,1,104.0,1.0,0.5862513142312609,1.0,0.7656704997786326,0.6883165926258444,0.8279208518435389,True,True,0.39077420129731716
10,14.91588364257565,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9274959495667648,1,105.0,1.0,0.5395781639630288,1.0,0.7345598436907839,0.5297162065770551,0.8675709483557362,True,True,0.37489629848131545
10,14.91588364257565,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.977137568962241,1,104.0,1.0,0.601262947837998,1.0,0.7754114700196264,0.6883165926258444,0.8279208518435389,True,True,0.3945095652605673
10,14.91588364257565,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8907125575336159,1,104.0,1.0,0.5605000497607653,1.0,0.7486655126027679,0.6883165926258444,0.8279208518435389,True,True,0.38090190475905916
11,15.906858729940357,forehead_pos,forehead,pos,usable,1.0,1.0,0.9151672060526708,1,106.0,1.0,0.6467236680195878,1.0,0.8041913130714531,0.5779296634764771,0.8555175841308807,True,True,0.41616841437190194
11,15.906858729940357,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9024184448184617,1,106.0,1.0,0.5622056875823109,1.0,0.7498037660496985,0.5779296634764771,0.8555175841308807,True,True,0.3880228986995512
11,15.906858729940357,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9621139966257912,1,105.0,1.0,0.5862397843093123,1.0,0.7656629704441194,0.6413135789400346,0.8396716052649913,True,True,0.38438248037353173
11,15.906858729940357,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9254218928944024,1,105.0,1.0,0.5768159813306819,1.0,0.759484023091126,0.6413135789400346,0.8396716052649913,True,True,0.3812804900705876
11,15.906858729940357,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.991819884841777,1,105.0,1.0,0.5536737286891197,1.0,0.7440925538460385,0.6413135789400346,0.8396716052649913,True,True,0.3764382307272251
11,15.906858729940357,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8804794002804847,1,104.0,1.0,0.580446250477245,1.0,0.7618702320456188,0.6804829195741913,0.8298792701064521,True,True,0.3854320013183936
12,16.897833817305063,forehead_pos,forehead,pos,usable,1.0,1.0,0.9241280642611762,1,107.0,1.0,0.7113020668198139,1.0,0.8433872579188127,0.8099602234885598,0.79750994412786,True,True,0.432948748014447
12,16.897833817305063,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.920441686682655,1,107.0,1.0,0.6392596591386704,1.0,0.7995371530696185,0.8099602234885598,0.79750994412786,True,True,0.41043850990436587
12,16.897833817305063,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9633923973608918,1,107.0,1.0,0.6231926787410905,1.0,0.7894255371731336,0.8099602234885598,0.79750994412786,True,True,0.39863261018881363
12,16.897833817305063,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9112678332435806,1,107.0,1.0,0.6484471707949129,1.0,0.8052621751919762,0.8099602234885598,0.79750994412786,True,True,0.40662956500316255
12,16.897833817305063,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9522558494909239,1,106.0,1.0,0.49775017666663096,1.0,0.7055141222304703,0.9336241269236827,0.7665939682690793,True,True,0.3625520416299287
12,16.897833817305063,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9522558494909239,2,93.0,0.2834861894038973,0.16897477124730698,0.08411056519435314,0.2188652873488491,0.7447662123943687,0.8138084469014079,False,True,0.0
12,16.897833817305063,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8454697119203031,1,106.0,1.0,0.556237062259521,1.0,0.7458130209774572,0.9336241269236827,0.7665939682690793,True,True,0.3832609793475285
13,17.888808904669766,forehead_pos,forehead,pos,usable,1.0,1.0,0.8534160870031521,1,108.0,1.0,0.7135528116591103,1.0,0.8447205524071912,0.6734143083817034,0.8316464229045741,True,True,0.43175036340759687
13,17.888808904669766,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.8571311665396268,1,107.0,1.0,0.6528269927374161,1.0,0.8079770991416874,0.6330680124783074,0.8417329968804231,True,True,0.41297018899959426
13,17.888808904669766,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9697068570666088,1,107.0,1.0,0.6609678687385224,1.0,0.8129993042669362,0.6330680124783074,0.8417329968804231,True,True,0.41590579359644725
13,17.888808904669766,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9003036427076253,1,108.0,1.0,0.7250779671858951,1.0,0.8515151009734914,0.6734143083817034,0.8316464229045741,True,True,0.4356093073770442
13,17.888808904669766,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9355549280558246,1,107.0,1.0,0.4915972020844841,1.0,0.7011399304593086,0.6330680124783074,0.8417329968804231,True,True,0.3642292408009537
13,17.888808904669766,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9355549280558246,2,92.0,0.31126014912479033,0.15594821770796022,0.29353822010171315,0.22031900848434519,0.4366248763190841,0.890843780920229,False,True,0.0
13,17.888808904669766,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8566481306565678,1,107.0,1.0,0.5745521289537957,1.0,0.7579921694541414,0.6330680124783074,0.8417329968804231,True,True,0.3937629286531878
14,18.879783992034472,forehead_pos,forehead,pos,usable,1.0,1.0,0.85737686383651,1,108.0,1.0,0.6690771888656734,1.0,0.8179713863367553,0.4816661734034344,0.8795834566491414,True,True,0.41588072784634217
14,18.879783992034472,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.8357734456389104,1,108.0,1.0,0.6254413635004571,1.0,0.7908485085656146,0.4816661734034344,0.8795834566491414,True,True,0.4020906584904131
14,18.879783992034472,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9725081239767133,1,107.0,1.0,0.6477925713029586,1.0,0.8048556214023473,0.48111906996253556,0.8797202325093662,True,True,0.4157133472761293
14,18.879783992034472,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.8912235905081247,1,108.0,1.0,0.7392767966289197,1.0,0.8598120705299035,0.4816661734034344,0.8795834566491414,True,True,0.44409872325377425
14,18.879783992034472,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9332179759327206,1,107.0,1.0,0.5182520056107425,1.0,0.7198972187824748,0.48111906996253556,0.8797202325093662,True,True,0.37338063806034116
14,18.879783992034472,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8633133449158004,1,108.0,1.0,0.6017228971810857,1.0,0.775707997368266,0.4816661734034344,0.8795834566491414,True,True,0.4023273593079249
15,19.87075907939918,forehead_pos,forehead,pos,usable,1.0,1.0,0.8785831959625618,1,108.0,1.0,0.6176918728393507,1.0,0.7859337585568842,0.40908149138642774,0.8977296271533931,True,True,0.3970015976207457
15,19.87075907939918,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.8764721782429259,1,108.0,1.0,0.592836714150936,1.0,0.7699589041961499,0.40908149138642774,0.8977296271533931,True,True,0.3889321609361384
15,19.87075907939918,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.997432902130796,1,107.0,1.0,0.6349424126930957,1.0,0.7968327382161803,0.3955301342410229,0.9011174664397443,True,True,0.41621216456273935
15,19.87075907939918,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9246986581560565,1,107.0,1.0,0.7592404837203791,1.0,0.8713440673582273,0.3955301342410229,0.9011174664397443,True,True,0.45513190279548804
15,19.87075907939918,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9848271403238764,1,108.0,1.0,0.5500636264912706,1.0,0.7416627444406727,0.40908149138642774,0.8977296271533931,True,True,0.3819037254095087
15,19.87075907939918,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.83617805515044,1,108.0,1.0,0.6198653164118231,1.0,0.7873152585920223,0.40908149138642774,0.8977296271533931,True,True,0.4054115331825137
16,20.861734166763885,forehead_pos,forehead,pos,usable,1.0,1.0,0.9380686864928163,1,109.0,1.0,0.570702970969313,1.0,0.7554488539731283,0.376562505160606,0.9058593737098485,True,True,0.3814751243213334
16,20.861734166763885,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.8923408737712932,1,108.0,1.0,0.5484788409503517,1.0,0.7405935733925536,0.3363808761742183,0.9159047809564455,True,True,0.3739737296517949
16,20.861734166763885,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,0.9975753399908571,1,107.0,1.0,0.629812260109151,1.0,0.7936071194924798,0.27453765319731616,0.9313655867006709,True,True,0.41434967033847936
16,20.861734166763885,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.937065137493349,1,107.0,1.0,0.7517559365689754,1.0,0.8670386015449228,0.27453765319731616,0.9313655867006709,True,True,0.45268893120644343
16,20.861734166763885,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.9700666358260491,1,108.0,1.0,0.5839679931522588,1.0,0.7641779852575307,0.3363808761742183,0.9159047809564455,True,True,0.3911908222710321
16,20.861734166763885,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8446836231453039,1,108.0,1.0,0.6423601469857857,1.0,0.8014737344328794,0.3363808761742183,0.9159047809564455,True,True,0.4102829121618473
17,21.852709254128587,forehead_pos,forehead,pos,usable,1.0,1.0,1.0116419371272463,1,109.0,1.0,0.5242500867408212,1.0,0.7240511630684818,0.4574874104484624,0.8856281473878844,True,True,0.36932767585398024
17,21.852709254128587,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9559290834890685,1,109.0,1.0,0.4836093572914332,1.0,0.6954202738570635,0.4574874104484624,0.8856281473878844,True,True,0.3547234872145017
17,21.852709254128587,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0243370341510576,1,108.0,1.0,0.5970542633308277,1.0,0.7726928648116453,0.4541038349550955,0.8864740412612261,True,True,0.4017401795799534
17,21.852709254128587,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9595181744451478,1,108.0,1.0,0.7002728747991828,1.0,0.8368230845281354,0.4541038349550955,0.8864740412612261,True,True,0.4350829049481821
17,21.852709254128587,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,0.999607438444959,1,110.0,1.0,0.6049469683360891,1.0,0.7777833685134242,0.42032739133342584,0.8949181521666435,True,True,0.3969912597315865
17,21.852709254128587,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8711065697236473,1,109.0,1.0,0.6575114431463648,1.0,0.8108707931269721,0.4574874104484624,0.8856281473878844,True,True,0.4138795333953857
18,22.843684341493294,forehead_pos,forehead,pos,usable,1.0,1.0,1.0287319473076284,1,110.0,1.0,0.5062775578801371,1.0,0.7115318389785077,0.5738559685894485,0.8565360078526378,True,True,0.3675585745907392
18,22.843684341493294,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9549998403914381,1,110.0,1.0,0.44338902110346234,1.0,0.6658746286677864,0.5738559685894485,0.8565360078526378,True,True,0.3439732643877685
18,22.843684341493294,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9549998403914381,2,124.0,0.3296318338916009,0.17881277909632823,0.2515755317910646,0.24278052701313668,0.6788257873332075,0.8302935531666982,False,True,0.0
18,22.843684341493294,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.0733166043628417,1,109.0,1.0,0.5868204640162048,1.0,0.7660420771838873,0.647358440229112,0.838160389942722,True,True,0.39594221170290383
18,22.843684341493294,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.0004498101963226,1,109.0,1.0,0.6716314206353289,1.0,0.8195312200491992,0.647358440229112,0.838160389942722,True,True,0.4235890083462954
18,22.843684341493294,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0185355868220176,1,111.0,1.0,0.627275426005028,1.0,0.7920072133541638,0.45594215529809196,0.886014461175477,True,True,0.40324718932148035
18,22.843684341493294,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.8882156168112709,1,110.0,1.0,0.6748974254504194,1.0,0.8215214090030882,0.5738559685894485,0.8565360078526378,True,True,0.41827421968160794
19,23.834659428858,forehead_pos,forehead,pos,usable,1.0,1.0,1.059103192819935,1,109.0,1.0,0.4898939446389248,1.0,0.6999242420711864,0.8275520322660955,0.7931119919334761,True,True,0.3566141068711075
19,23.834659428858,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9766063645111368,1,110.0,1.0,0.4540234487436971,1.0,0.6738126213894313,0.7438640960312557,0.8140339759921861,True,True,0.3433101352000789
19,23.834659428858,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.081925671182433,1,110.0,1.0,0.6091004888419932,1.0,0.7804489021338894,0.7438640960312557,0.8140339759921861,True,True,0.3994316404526642
19,23.834659428858,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,1.001829213967779,1,110.0,1.0,0.6693982505520323,1.0,0.8181676176383617,0.7438640960312557,0.8140339759921861,True,True,0.41873597718569744
19,23.834659428858,right_cheek_pos,right_cheek,pos,usable,1.0,1.0,1.0445505625360807,1,111.0,1.0,0.5560417866369095,1.0,0.7456820948882369,0.6247840775306952,0.8438039806173262,True,True,0.3819220388293112
19,23.834659428858,right_cheek_chrom,right_cheek,chrom,usable,1.0,1.0,0.9249309860904044,1,110.0,1.0,0.6129525470221934,1.0,0.7829128604271317,0.7438640960312557,0.8140339759921861,True,True,0.4009908215978205
20,24.825634516222706,forehead_pos,forehead,pos,usable,1.0,1.0,1.070285410684093,1,108.0,1.0,0.44589041017834813,1.0,0.6677502603356648,1.0,0.75,True,True,0.33640611522609176
20,24.825634516222706,forehead_chrom,forehead,chrom,usable,1.0,1.0,0.9454314552707938,1,109.0,1.0,0.4325725634838749,1.0,0.6577024885796579,0.9644367119096093,0.7588908220225976,True,True,0.33134414510957305
20,24.825634516222706,left_cheek_pos,left_cheek,pos,usable,1.0,1.0,1.059280506335333,1,109.0,1.0,0.5786474309378636,1.0,0.7606887871776892,0.9644367119096093,0.7588908220225976,True,True,0.38914667885925347
20,24.825634516222706,left_cheek_chrom,left_cheek,chrom,usable,1.0,1.0,0.9957098278031543,1,109.0,1.0,0.6347820004714022,1.0,0.7967320757139141,0.9644367119096093,0.7588908220225976,True,True,0.40758539685466066
