window_index,time_s,selected_branch,selection_reason,baseline_bpm,tracked_bpm,baseline_score,tracked_score,baseline_generated,tracked_generated,tracking_eligible,minimum_tracked_fraction,second_largest_tracked_fraction,maximum_reset_fraction,baseline_motion_overlap,tracked_motion_overlap
12,16.999983,tracked,stronger_qualified_evidence,50.0,49.0,0.28663555888463677,0.3352543311271014,True,True,True,0.9966666666666667,1.0,0.0,0.6633664530309312,0.6758965639551135
13,17.999982,baseline,tracking_quality_fallback,48.0,,0.27834374367502557,0.4425979965713478,True,False,False,0.9966666666666667,1.0,0.0,0.6442209753634408,0.15144682892910952
14,18.999981,none,no_qualified_branch,,,0.19516885003462722,0.20726180552975967,False,False,False,0.9966666666666667,1.0,0.0,0.016472861929325254,0.023807733359519682
15,19.99998,tracked,baseline_unavailable,,60.0,0.28346360085799494,0.286685388212423,False,True,True,0.9966666666666667,1.0,0.0,0.02619413527318121,0.22687904609052414
16,20.999979,tracked,baseline_unavailable,49.0,62.0,0.49288803047347746,0.36423681896263105,False,True,True,1.0,1.0,0.0,0.39798053774664877,0.11679688119085933
17,21.999978,baseline,baseline_evidence_retained,50.0,62.0,0.287863245640928,0.2801583379738815,True,True,True,1.0,1.0,0.0,0.26772512533784615,0.32234888576028065
18,22.999976999999998,tracked,baseline_unavailable,55.0,62.0,0.28631670394390635,0.3699630512550766,False,True,True,1.0,1.0,0.0,0.37889582785129533,0.5189409452700787
19,23.999976,baseline,frequency_disagreement_fallback,50.0,63.0,0.287650595062897,0.38042869231642973,True,True,True,1.0,1.0,0.0,0.3461002119353744,0.44508747701791673
20,24.999975,tracked,baseline_unavailable,,62.0,0.19511584407044136,0.4581733801764555,False,True,True,1.0,1.0,0.0,0.31030811493803256,0.19649353326920854
21,25.999973999999998,tracked,baseline_unavailable,,62.0,0.2799300420161152,0.25633552714139757,False,True,True,0.9966666666666667,1.0,0.0,0.2282731286153736,0.15471380773544705
22,26.999972999999997,baseline,tracking_quality_fallback,54.0,,0.4230565915103869,0.3121329681570968,True,False,False,0.9933333333333333,0.9966666666666667,0.0,0.31922791376431353,0.20299573634905113
23,27.999972,baseline,tracking_quality_fallback,55.0,,0.5824347751421293,0.44728641264570546,True,False,False,0.9666666666666667,0.9833333333333333,0.0,0.5510409521276796,0.29478520354387805
24,28.999971,baseline,frequency_disagreement_fallback,57.0,96.0,0.34101119885909126,0.3948317100776663,True,True,True,0.9666666666666667,0.9833333333333333,0.0,0.6273366563061509,0.21011354171964147
25,29.999969999999998,baseline,frequency_disagreement_fallback,58.0,98.0,0.5333070316305084,0.4194967087355266,True,True,True,0.96,0.98,0.0,0.5144624872864839,0.14512229181250863
26,30.999969,baseline,frequency_disagreement_fallback,52.0,100.0,0.581294095641594,0.33537770988592724,True,True,True,0.96,0.9733333333333334,0.0,0.3677651248663203,0.12653711927666592
27,31.999968,baseline,frequency_disagreement_fallback,52.0,102.0,0.36254693334293514,0.3488412022997975,True,True,True,0.96,0.9733333333333334,0.0,0.25076009874902344,0.11129989812279409
28,32.999967,baseline,frequency_disagreement_fallback,49.0,102.0,0.32842029308121734,0.27323559371497036,True,True,True,0.96,0.9733333333333334,0.0,0.2562545178452264,0.05310913713742184
29,33.999966,baseline,tracking_quality_fallback,47.0,,0.24979519973340295,0.3404074244728723,True,False,False,0.96,0.9733333333333334,0.0,0.31886624932620133,0.27380895026943985
30,34.999964999999996,none,no_qualified_branch,,,0.25101099659517545,0.4065248389565331,False,False,False,0.96,0.9733333333333334,0.0,0.39247893952283913,0.31444650788059497
31,35.999964,baseline,frequency_disagreement_fallback,49.0,84.0,0.4481851014426572,0.2783394822452863,True,True,True,0.96,0.9766666666666667,0.0,0.3460258744147141,0.17742179737918545
32,36.999963,baseline,frequency_disagreement_fallback,57.0,82.0,0.43363618500295553,0.276718867905837,True,True,True,0.9666666666666667,0.9766666666666667,0.0,0.09335195230501796,0.06003622811873915
33,37.999962,baseline,tracking_quality_fallback,57.0,,0.5333302276314033,0.33725412216832645,True,False,False,0.99,0.9933333333333333,0.0,0.033739204453241696,0.04587007780993547
34,38.999961,baseline,tracking_quality_fallback,58.0,,0.38890327989685247,0.5298597333144099,True,False,False,0.99,0.9933333333333333,0.0,0.0712595832526576,0.07818449918769935
35,39.99996,baseline,tracking_quality_fallback,60.0,56.0,0.37285708720835053,0.35271586928818266,True,False,False,0.99,1.0,0.0,0.0165964415736519,0.01620467149309815
36,40.999959,none,no_qualified_branch,,60.0,0.0,0.3480119329198437,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.008298280099193188
37,41.999958,none,no_qualified_branch,,62.0,0.3563739508610077,0.47818886611281525,False,False,False,0.9966666666666667,1.0,0.0,0.0008527393427565791,0.00567336160217711
38,42.999956999999995,none,no_qualified_branch,,62.0,0.0,0.32358456959386717,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.002442740925569166
39,43.999956,baseline,tracking_quality_fallback,112.0,63.0,0.4148360189517893,0.3436021250708301,True,False,False,0.9966666666666667,1.0,0.0,0.0018220365896917756,0.002364628062588765
40,44.999955,none,no_qualified_branch,,61.0,0.0,0.34617043224578165,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.004161588126727764
41,45.999953999999995,none,no_qualified_branch,91.0,58.0,0.22609420506057687,0.4712921139481072,False,False,False,0.9966666666666667,1.0,0.0,0.0016491701504673067,0.011532295559979429
42,46.999953,baseline,tracking_quality_fallback,92.0,55.0,0.2478792604419508,0.4607947986288532,True,False,False,0.9966666666666667,1.0,0.0,0.004752052314247833,0.021981395362795128
43,47.999952,tracked,baseline_unavailable,,52.0,0.20293793639910146,0.3395168368643121,False,True,True,0.9966666666666667,1.0,0.0,0.007803095713928708,0.017397976292591606
44,48.999950999999996,tracked,baseline_unavailable,,52.0,0.1889276308637534,0.2181508313502269,False,True,True,0.9966666666666667,1.0,0.0,0.008686622737227472,0.020605546965515458
45,49.99995,baseline,tracking_quality_fallback,130.0,,0.3701060229593931,0.2509932403628762,True,False,False,1.0,1.0,0.0,0.002242075991895993,0.028889150816756127
46,50.999949,baseline,tracking_quality_fallback,131.0,,0.33942066504151824,0.24421954021249231,True,False,False,1.0,1.0,0.0,0.0029342430051827856,0.03677378446222476
47,51.999947999999996,tracked,baseline_unavailable,,52.0,0.0,0.4171214528697639,False,True,True,0.9966666666666667,1.0,0.0,0.0,0.04329246416276875
48,52.999947,none,no_qualified_branch,,,0.0,0.3386690224893618,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.011477787674995174
49,53.999945999999994,baseline,frequency_disagreement_fallback,101.0,75.0,0.278238900802841,0.3412918130056097,True,True,True,0.9966666666666667,1.0,0.0,0.0012579095895869242,0.015305629701401625
50,54.999945,baseline,tracking_quality_fallback,103.0,,0.25457599668944286,0.2122403468695658,True,False,False,0.9966666666666667,1.0,0.0,0.003980181588339547,0.02974682579508803
51,55.999944,none,no_qualified_branch,,,0.2062789052585794,0.273325716265783,False,False,False,0.9966666666666667,1.0,0.0,0.02745816668400054,0.004341655212215468
52,56.999942999999995,tracked,baseline_unavailable,,98.0,0.21018778960778753,0.23591567048705953,False,True,True,0.9966666666666667,1.0,0.0,0.0025828748588018224,0.0043799888175750055
53,57.999942,none,no_qualified_branch,,,0.0,0.24990944833991927,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.003096939303074181
54,58.999941,none,no_qualified_branch,54.0,,0.42791349557040537,0.31426796458912765,False,False,False,0.9966666666666667,1.0,0.0,0.0007578164600431494,0.001321984372207014
55,59.999939999999995,tracked,baseline_unavailable,,66.0,0.40829104991035275,0.3302972004948609,False,True,True,0.9966666666666667,1.0,0.0,0.017385616599826927,0.0024758604279600904
56,60.999939,none,no_qualified_branch,,66.0,0.5748936887558991,0.4160107446183448,False,False,False,0.9966666666666667,1.0,0.0,0.01775111318509006,0.002666103009407517
57,61.999938,baseline,tracking_quality_fallback,95.0,,0.6514129334221468,0.23510593635852384,True,False,False,1.0,1.0,0.0,0.014830375838148105,0.004713698270125301
58,62.999936999999996,baseline,tracking_quality_fallback,95.0,,0.5519206674620339,0.2548392567127896,True,False,False,0.9966666666666667,1.0,0.0,0.010453802411769495,0.005962875962088477
59,63.999936,baseline,tracking_quality_fallback,88.0,,0.26301719417898417,0.2845973662940274,True,False,False,0.9966666666666667,1.0,0.0,0.04461079951049589,0.02675958390430694
60,64.999935,tracked,baseline_unavailable,,67.0,0.2905268937272099,0.2782155214252543,False,True,True,0.9966666666666667,1.0,0.0,0.0059654597364369785,0.019358724241924623
61,65.999934,tracked,baseline_unavailable,,67.0,0.34147425848124635,0.28608236783760777,False,True,True,0.9966666666666667,1.0,0.0,0.007820123213603638,0.01959307524624436
62,66.999933,tracked,baseline_unavailable,53.0,66.0,0.38652899898648946,0.3126501062561107,False,True,True,0.9966666666666667,1.0,0.0,0.011057344497840474,0.03092261970103983
63,67.999932,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.0
64,68.99993099999999,none,no_qualified_branch,,,0.0,0.0,False,False,False,0.9966666666666667,1.0,0.0,0.0,0.0
